fulfillment_id,order_id,fulfillment_date,month,region_id,processing_time,fulfillment_time,delivery_time,delivery_time_days,sla_actual,sla_target,sla_target_days,sla_met,shipping_cost,inventory_level,inventory_turnover
FUL-DISR-004635,ORD-HG-14635,2024-11-09,2024-11,REG-04,2.1,5.0,7.0,7.0,7.0,3.0,3.0,0,752.8,296,4.71
FUL-DISR-004636,ORD-HG-14636,2024-11-10,2024-11,REG-02,2.5,3.8,8.4,8.4,8.4,3.0,3.0,0,845.83,458,4.25
FUL-DISR-004637,ORD-HG-14637,2024-11-10,2024-11,REG-03,3.9,4.2,6.3,6.3,6.3,3.0,3.0,0,1312.66,786,5.2
FUL-DISR-004638,ORD-HG-14638,2024-11-10,2024-11,REG-01,3.2,4.5,6.4,6.4,6.4,3.0,3.0,0,1400.45,246,3.9
FUL-DISR-004639,ORD-HG-14639,2024-11-10,2024-11,REG-01,2.0,4.5,7.8,7.8,7.8,3.0,3.0,0,930.29,715,3.52
FUL-DISR-004640,ORD-HG-14640,2024-11-11,2024-11,REG-02,3.4,3.4,6.2,6.2,6.2,3.0,3.0,0,1576.01,326,5.35
FUL-DISR-004641,ORD-HG-14641,2024-11-11,2024-11,REG-01,3.8,5.1,6.2,6.2,6.2,3.0,3.0,0,1807.26,775,3.17
FUL-DISR-004642,ORD-HG-14642,2024-11-11,2024-11,REG-05,2.8,5.1,7.6,7.6,7.6,3.0,3.0,0,1785.68,493,4.3
FUL-DISR-004643,ORD-HG-14643,2024-11-11,2024-11,REG-03,4.0,4.8,5.8,5.8,5.8,3.0,3.0,0,1371.11,504,4.22
FUL-DISR-004644,ORD-HG-14644,2024-11-11,2024-11,REG-03,3.2,4.2,6.0,6.0,6.0,3.0,3.0,0,1451.03,685,4.24
FUL-DISR-004645,ORD-HG-14645,2024-11-11,2024-11,REG-04,3.7,4.0,7.2,7.2,7.2,3.0,3.0,0,573.53,731,5.43
FUL-DISR-004646,ORD-HG-14646,2024-11-11,2024-11,REG-01,3.5,3.1,7.7,7.7,7.7,3.0,3.0,0,696.94,404,3.33
FUL-DISR-004647,ORD-HG-14647,2024-11-12,2024-11,REG-05,2.5,3.5,9.1,9.1,9.1,3.0,3.0,0,796.38,225,5.39
FUL-DISR-004648,ORD-HG-14648,2024-11-12,2024-11,REG-05,2.2,3.3,8.8,8.8,8.8,3.0,3.0,0,696.64,490,4.47
FUL-DISR-004649,ORD-HG-14649,2024-11-12,2024-11,REG-01,2.8,3.6,9.2,9.2,9.2,3.0,3.0,0,1646.45,470,3.71
FUL-DISR-004650,ORD-HG-14650,2024-11-12,2024-11,REG-01,3.2,4.2,6.5,6.5,6.5,3.0,3.0,0,1750.91,216,3.23
FUL-DISR-004651,ORD-HG-14651,2024-11-12,2024-11,REG-04,3.0,4.3,6.7,6.7,6.7,3.0,3.0,0,858.81,640,3.13
FUL-DISR-004652,ORD-HG-14652,2024-11-13,2024-11,REG-03,2.7,4.9,5.4,5.4,5.4,3.0,3.0,0,1094.94,789,4.56
FUL-DISR-004653,ORD-HG-14653,2024-11-13,2024-11,REG-01,3.0,4.2,6.4,6.4,6.4,3.0,3.0,0,676.08,641,4.03
FUL-DISR-004654,ORD-HG-14654,2024-11-13,2024-11,REG-01,3.9,3.2,4.8,4.8,4.8,3.0,3.0,0,495.92,768,3.21
FUL-DISR-004655,ORD-HG-14655,2024-11-13,2024-11,REG-01,4.0,3.4,6.5,6.5,6.5,3.0,3.0,0,1199.06,657,5.04
FUL-DISR-004656,ORD-HG-14656,2024-11-13,2024-11,REG-03,3.2,5.0,5.5,5.5,5.5,3.0,3.0,0,840.85,308,4.75
FUL-DISR-004657,ORD-HG-14657,2024-11-13,2024-11,REG-05,2.1,3.6,7.8,7.8,7.8,3.0,3.0,0,924.41,375,5.14
FUL-DISR-004658,ORD-HG-14658,2024-11-13,2024-11,REG-04,3.0,5.4,8.8,8.8,8.8,3.0,3.0,0,1193.55,411,4.59
FUL-DISR-004659,ORD-HG-14659,2024-11-13,2024-11,REG-01,4.2,4.4,5.5,5.5,5.5,3.0,3.0,0,1045.86,798,4.15
FUL-DISR-004660,ORD-HG-14660,2024-11-14,2024-11,REG-02,3.9,4.4,5.5,5.5,5.5,3.0,3.0,0,1818.89,399,4.71
FUL-DISR-004661,ORD-HG-14661,2024-11-14,2024-11,REG-02,2.4,5.4,4.7,4.7,4.7,3.0,3.0,0,498.43,718,3.32
FUL-DISR-004662,ORD-HG-14662,2024-11-14,2024-11,REG-04,2.2,3.5,5.7,5.7,5.7,3.0,3.0,0,1405.14,437,5.0
FUL-DISR-004663,ORD-HG-14663,2024-11-15,2024-11,REG-04,3.6,3.9,5.7,5.7,5.7,3.0,3.0,0,1144.06,243,4.35
FUL-DISR-004664,ORD-HG-14664,2024-11-15,2024-11,REG-02,2.2,4.6,4.7,4.7,4.7,3.0,3.0,0,1817.51,479,4.75
FUL-DISR-004665,ORD-HG-14665,2024-11-15,2024-11,REG-01,2.0,4.8,6.2,6.2,6.2,3.0,3.0,0,1517.05,481,3.09
FUL-DISR-004666,ORD-HG-14666,2024-11-15,2024-11,REG-03,2.5,5.0,6.6,6.6,6.6,3.0,3.0,0,991.45,686,5.4
FUL-DISR-004667,ORD-HG-14667,2024-11-15,2024-11,REG-02,2.7,3.3,6.9,6.9,6.9,3.0,3.0,0,594.67,570,5.5
FUL-DISR-004668,ORD-HG-14668,2024-11-15,2024-11,REG-03,2.5,3.8,7.0,7.0,7.0,3.0,3.0,0,1660.31,219,3.99
FUL-DISR-004669,ORD-HG-14669,2024-11-16,2024-11,REG-05,2.9,3.9,5.1,5.1,5.1,3.0,3.0,0,1808.96,303,4.23
FUL-DISR-004670,ORD-HG-14670,2024-11-16,2024-11,REG-02,4.3,3.8,9.4,9.4,9.4,3.0,3.0,0,630.82,494,3.38
FUL-DISR-004671,ORD-HG-14671,2024-11-16,2024-11,REG-04,2.6,3.6,7.8,7.8,7.8,3.0,3.0,0,1658.89,496,3.16
FUL-DISR-004672,ORD-HG-14672,2024-11-16,2024-11,REG-04,3.2,4.3,4.8,4.8,4.8,3.0,3.0,0,1449.89,705,4.39
FUL-DISR-004673,ORD-HG-14673,2024-11-16,2024-11,REG-01,2.3,5.1,7.0,7.0,7.0,3.0,3.0,0,1843.38,663,5.1
FUL-DISR-004674,ORD-HG-14674,2024-11-16,2024-11,REG-05,4.5,3.4,6.1,6.1,6.1,3.0,3.0,0,1515.64,500,5.27
FUL-DISR-004675,ORD-HG-14675,2024-11-17,2024-11,REG-01,4.5,4.4,7.1,7.1,7.1,3.0,3.0,0,1183.11,616,5.21
FUL-DISR-004676,ORD-HG-14676,2024-11-17,2024-11,REG-03,2.1,4.5,7.6,7.6,7.6,3.0,3.0,0,865.96,520,3.32
FUL-DISR-004677,ORD-HG-14677,2024-11-17,2024-11,REG-05,2.6,4.8,9.2,9.2,9.2,3.0,3.0,0,1014.76,428,3.75
FUL-DISR-004678,ORD-HG-14678,2024-11-17,2024-11,REG-02,3.3,4.7,8.7,8.7,8.7,3.0,3.0,0,803.33,659,5.05
FUL-DISR-004679,ORD-HG-14679,2024-11-17,2024-11,REG-05,2.2,5.2,6.9,6.9,6.9,3.0,3.0,0,1181.41,221,3.09
FUL-DISR-004680,ORD-HG-14680,2024-11-18,2024-11,REG-03,2.6,4.6,6.5,6.5,6.5,3.0,3.0,0,1452.61,589,3.6
FUL-DISR-004681,ORD-HG-14681,2024-11-18,2024-11,REG-03,4.1,3.9,7.2,7.2,7.2,3.0,3.0,0,872.82,417,3.43
FUL-DISR-004682,ORD-HG-14682,2024-11-18,2024-11,REG-05,2.3,4.7,7.9,7.9,7.9,3.0,3.0,0,1145.51,537,4.11
FUL-DISR-004683,ORD-HG-14683,2024-11-18,2024-11,REG-05,3.9,4.9,8.9,8.9,8.9,3.0,3.0,0,697.13,228,3.24
FUL-DISR-004684,ORD-HG-14684,2024-11-18,2024-11,REG-03,2.4,4.6,7.3,7.3,7.3,3.0,3.0,0,1046.94,230,4.81
FUL-DISR-004685,ORD-HG-14685,2024-11-19,2024-11,REG-04,2.1,3.6,5.8,5.8,5.8,3.0,3.0,0,1776.54,365,4.2
FUL-DISR-004686,ORD-HG-14686,2024-11-19,2024-11,REG-01,2.3,5.2,8.0,8.0,8.0,3.0,3.0,0,1780.41,691,4.79
FUL-DISR-004687,ORD-HG-14687,2024-11-19,2024-11,REG-02,4.0,4.1,7.3,7.3,7.3,3.0,3.0,0,1224.54,516,3.29
FUL-DISR-004688,ORD-HG-14688,2024-11-19,2024-11,REG-02,2.4,4.7,5.4,5.4,5.4,3.0,3.0,0,532.73,375,4.82
FUL-DISR-004689,ORD-HG-14689,2024-11-19,2024-11,REG-02,3.4,3.8,5.6,5.6,5.6,3.0,3.0,0,1619.02,381,3.14
FUL-DISR-004690,ORD-HG-14690,2024-11-19,2024-11,REG-03,3.0,3.1,7.7,7.7,7.7,3.0,3.0,0,1601.99,449,4.26
FUL-DISR-004691,ORD-HG-14691,2024-11-19,2024-11,REG-02,2.5,3.6,6.1,6.1,6.1,3.0,3.0,0,1566.96,325,4.61
FUL-DISR-004692,ORD-HG-14692,2024-11-20,2024-11,REG-02,3.6,4.2,7.9,7.9,7.9,3.0,3.0,0,479.7,217,3.47
FUL-DISR-004693,ORD-HG-14693,2024-11-20,2024-11,REG-05,3.5,4.8,8.3,8.3,8.3,3.0,3.0,0,1777.89,697,3.62
FUL-DISR-004694,ORD-HG-14694,2024-11-20,2024-11,REG-02,2.9,5.5,8.0,8.0,8.0,3.0,3.0,0,1495.13,338,4.24
FUL-DISR-004695,ORD-HG-14695,2024-11-20,2024-11,REG-02,2.6,5.4,5.4,5.4,5.4,3.0,3.0,0,707.09,759,3.11
FUL-DISR-004696,ORD-HG-14696,2024-11-20,2024-11,REG-05,4.0,4.1,8.4,8.4,8.4,3.0,3.0,0,1027.53,711,3.96
FUL-DISR-004697,ORD-HG-14697,2024-11-20,2024-11,REG-05,3.3,3.4,7.4,7.4,7.4,3.0,3.0,0,970.1,456,3.2
FUL-DISR-004698,ORD-HG-14698,2024-11-20,2024-11,REG-03,3.8,4.8,4.9,4.9,4.9,3.0,3.0,0,1065.61,491,4.55
FUL-DISR-004699,ORD-HG-14699,2024-11-20,2024-11,REG-05,2.6,3.7,7.7,7.7,7.7,3.0,3.0,0,607.37,252,3.01
FUL-DISR-004700,ORD-HG-14700,2024-11-21,2024-11,REG-01,3.1,4.7,8.8,8.8,8.8,3.0,3.0,0,743.2,596,4.81
FUL-DISR-004701,ORD-HG-14701,2024-11-21,2024-11,REG-02,3.3,3.5,7.4,7.4,7.4,3.0,3.0,0,899.44,558,5.24
FUL-DISR-004702,ORD-HG-14702,2024-11-21,2024-11,REG-05,2.1,5.0,5.3,5.3,5.3,3.0,3.0,0,1441.44,504,5.16
FUL-DISR-004703,ORD-HG-14703,2024-11-21,2024-11,REG-05,2.6,4.6,9.1,9.1,9.1,3.0,3.0,0,1745.8,483,5.08
FUL-DISR-004704,ORD-HG-14704,2024-11-21,2024-11,REG-03,4.3,3.5,4.6,4.6,4.6,3.0,3.0,0,1306.16,728,4.66
FUL-DISR-004705,ORD-HG-14705,2024-11-21,2024-11,REG-02,2.8,3.8,8.5,8.5,8.5,3.0,3.0,0,1179.11,454,4.98
FUL-DISR-004706,ORD-HG-14706,2024-11-21,2024-11,REG-04,4.2,4.6,5.5,5.5,5.5,3.0,3.0,0,1465.7,529,4.27
FUL-DISR-004707,ORD-HG-14707,2024-11-21,2024-11,REG-04,3.9,5.1,7.7,7.7,7.7,3.0,3.0,0,1720.16,354,3.98
FUL-DISR-004708,ORD-HG-14708,2024-11-21,2024-11,REG-02,2.7,4.0,8.3,8.3,8.3,3.0,3.0,0,1580.82,609,3.88
FUL-DISR-004709,ORD-HG-14709,2024-11-22,2024-11,REG-01,2.0,4.1,8.8,8.8,8.8,3.0,3.0,0,737.44,373,3.16
FUL-DISR-004710,ORD-HG-14710,2024-11-22,2024-11,REG-01,2.9,4.3,9.2,9.2,9.2,3.0,3.0,0,1563.78,273,5.31
FUL-DISR-004711,ORD-HG-14711,2024-11-22,2024-11,REG-02,2.4,5.5,9.3,9.3,9.3,3.0,3.0,0,705.91,245,4.85
FUL-DISR-004712,ORD-HG-14712,2024-11-23,2024-11,REG-01,3.7,4.3,5.7,5.7,5.7,3.0,3.0,0,1785.21,489,4.41
FUL-DISR-004713,ORD-HG-14713,2024-11-23,2024-11,REG-05,4.2,5.5,6.5,6.5,6.5,3.0,3.0,0,625.02,726,3.31
FUL-DISR-004714,ORD-HG-14714,2024-11-23,2024-11,REG-03,3.2,3.2,5.1,5.1,5.1,3.0,3.0,0,629.79,439,4.73
FUL-DISR-004715,ORD-HG-14715,2024-11-23,2024-11,REG-04,2.3,5.0,5.2,5.2,5.2,3.0,3.0,0,1494.87,239,5.4
FUL-DISR-004716,ORD-HG-14716,2024-11-23,2024-11,REG-03,2.4,4.1,8.9,8.9,8.9,3.0,3.0,0,958.7,552,4.87
FUL-DISR-004717,ORD-HG-14717,2024-11-23,2024-11,REG-04,3.1,4.4,5.8,5.8,5.8,3.0,3.0,0,1453.6,469,3.63
FUL-DISR-004718,ORD-HG-14718,2024-11-23,2024-11,REG-03,3.3,3.6,8.0,8.0,8.0,3.0,3.0,0,1506.5,628,4.46
FUL-DISR-004719,ORD-HG-14719,2024-11-23,2024-11,REG-05,3.3,3.9,4.5,4.5,4.5,3.0,3.0,0,575.13,217,4.73
FUL-DISR-004720,ORD-HG-14720,2024-11-23,2024-11,REG-04,3.6,5.2,6.4,6.4,6.4,3.0,3.0,0,1726.36,774,3.44
FUL-DISR-004721,ORD-HG-14721,2024-11-24,2024-11,REG-03,3.3,3.2,5.2,5.2,5.2,3.0,3.0,0,1462.13,223,3.32
FUL-DISR-004722,ORD-HG-14722,2024-11-24,2024-11,REG-01,2.1,5.0,6.1,6.1,6.1,3.0,3.0,0,670.28,461,5.11
FUL-DISR-004723,ORD-HG-14723,2024-11-24,2024-11,REG-01,4.1,3.2,7.1,7.1,7.1,3.0,3.0,0,640.78,206,4.52
FUL-DISR-004724,ORD-HG-14724,2024-11-24,2024-11,REG-03,2.3,5.2,7.3,7.3,7.3,3.0,3.0,0,1055.28,604,4.19
FUL-DISR-004725,ORD-HG-14725,2024-11-24,2024-11,REG-01,4.2,5.4,9.5,9.5,9.5,3.0,3.0,0,1235.38,386,4.31
FUL-DISR-004726,ORD-HG-14726,2024-11-24,2024-11,REG-02,2.1,4.7,6.1,6.1,6.1,3.0,3.0,0,910.77,667,4.09
FUL-DISR-004727,ORD-HG-14727,2024-11-24,2024-11,REG-05,2.4,4.1,7.9,7.9,7.9,3.0,3.0,0,1241.38,744,3.92
FUL-DISR-004728,ORD-HG-14728,2024-11-25,2024-11,REG-03,2.6,3.9,6.6,6.6,6.6,3.0,3.0,0,1717.8,386,3.02
FUL-DISR-004729,ORD-HG-14729,2024-11-25,2024-11,REG-01,3.1,4.3,7.4,7.4,7.4,3.0,3.0,0,1037.04,207,4.24
FUL-DISR-004730,ORD-HG-14730,2024-11-25,2024-11,REG-03,3.5,5.2,4.9,4.9,4.9,3.0,3.0,0,654.23,222,4.65
FUL-DISR-004731,ORD-HG-14731,2024-11-25,2024-11,REG-04,3.9,5.0,7.9,7.9,7.9,3.0,3.0,0,1141.2,324,5.28
FUL-DISR-004732,ORD-HG-14732,2024-11-25,2024-11,REG-03,4.5,4.3,6.4,6.4,6.4,3.0,3.0,0,598.56,266,5.46
FUL-DISR-004733,ORD-HG-14733,2024-11-25,2024-11,REG-02,3.4,4.5,6.7,6.7,6.7,3.0,3.0,0,1790.86,639,3.89
FUL-DISR-004734,ORD-HG-14734,2024-11-26,2024-11,REG-03,4.3,5.3,7.4,7.4,7.4,3.0,3.0,0,1790.31,611,5.0
FUL-DISR-004735,ORD-HG-14735,2024-11-26,2024-11,REG-04,4.1,5.0,9.3,9.3,9.3,3.0,3.0,0,479.58,640,4.67
FUL-DISR-004736,ORD-HG-14736,2024-11-26,2024-11,REG-03,2.3,4.0,5.3,5.3,5.3,3.0,3.0,0,788.63,497,4.42
FUL-DISR-004737,ORD-HG-14737,2024-11-26,2024-11,REG-03,2.1,5.4,8.7,8.7,8.7,3.0,3.0,0,533.49,592,5.48
FUL-DISR-004738,ORD-HG-14738,2024-11-26,2024-11,REG-02,4.4,4.5,9.2,9.2,9.2,3.0,3.0,0,1261.1,585,4.6
FUL-DISR-004739,ORD-HG-14739,2024-11-26,2024-11,REG-02,2.9,4.2,5.0,5.0,5.0,3.0,3.0,0,1099.12,434,4.29
FUL-DISR-004740,ORD-HG-14740,2024-11-26,2024-11,REG-04,2.2,5.4,5.7,5.7,5.7,3.0,3.0,0,1746.76,771,3.86
FUL-DISR-004741,ORD-HG-14741,2024-11-27,2024-11,REG-01,3.5,4.6,8.5,8.5,8.5,3.0,3.0,0,794.58,503,4.45
FUL-DISR-004742,ORD-HG-14742,2024-11-27,2024-11,REG-05,3.0,3.4,5.4,5.4,5.4,3.0,3.0,0,1141.62,622,3.04
FUL-DISR-004743,ORD-HG-14743,2024-11-27,2024-11,REG-05,4.2,5.3,9.0,9.0,9.0,3.0,3.0,0,1173.72,702,3.5
FUL-DISR-004744,ORD-HG-14744,2024-11-27,2024-11,REG-05,4.3,4.0,8.8,8.8,8.8,3.0,3.0,0,1225.25,680,4.43
FUL-DISR-004745,ORD-HG-14745,2024-11-27,2024-11,REG-01,3.5,4.5,8.4,8.4,8.4,3.0,3.0,0,1448.81,654,4.12
FUL-DISR-004746,ORD-HG-14746,2024-11-27,2024-11,REG-03,3.9,3.1,7.8,7.8,7.8,3.0,3.0,0,963.19,342,3.98
FUL-DISR-004747,ORD-HG-14747,2024-11-27,2024-11,REG-04,2.4,4.2,8.9,8.9,8.9,3.0,3.0,0,558.49,602,5.17
FUL-DISR-004748,ORD-HG-14748,2024-11-27,2024-11,REG-02,2.3,4.8,7.1,7.1,7.1,3.0,3.0,0,866.87,570,3.79
FUL-DISR-004749,ORD-HG-14749,2024-11-27,2024-11,REG-05,3.6,3.9,6.2,6.2,6.2,3.0,3.0,0,589.01,478,4.51
FUL-DISR-004750,ORD-HG-14750,2024-11-27,2024-11,REG-03,2.7,3.4,9.4,9.4,9.4,3.0,3.0,0,1674.74,454,3.54
FUL-DISR-004751,ORD-HG-14751,2024-11-28,2024-11,REG-04,2.7,3.3,6.8,6.8,6.8,3.0,3.0,0,911.2,685,3.15
FUL-DISR-004752,ORD-HG-14752,2024-11-28,2024-11,REG-04,3.4,4.8,8.7,8.7,8.7,3.0,3.0,0,1038.1,289,3.4
FUL-DISR-004753,ORD-HG-14753,2024-11-28,2024-11,REG-01,4.1,3.5,5.9,5.9,5.9,3.0,3.0,0,672.72,214,4.86
FUL-DISR-004754,ORD-HG-14754,2024-11-28,2024-11,REG-04,4.5,3.9,8.6,8.6,8.6,3.0,3.0,0,573.92,426,5.1
FUL-DISR-004755,ORD-HG-14755,2024-11-28,2024-11,REG-03,3.4,4.3,8.3,8.3,8.3,3.0,3.0,0,862.85,332,4.54
FUL-DISR-004756,ORD-HG-14756,2024-11-29,2024-11,REG-04,2.3,4.8,6.6,6.6,6.6,3.0,3.0,0,1697.82,435,4.73
FUL-DISR-004757,ORD-HG-14757,2024-11-29,2024-11,REG-02,2.3,4.1,6.0,6.0,6.0,3.0,3.0,0,720.1,442,3.66
FUL-DISR-004758,ORD-HG-14758,2024-11-29,2024-11,REG-05,3.6,3.8,9.1,9.1,9.1,3.0,3.0,0,475.62,402,5.28
FUL-DISR-004759,ORD-HG-14759,2024-11-29,2024-11,REG-01,4.0,5.0,8.6,8.6,8.6,3.0,3.0,0,1187.51,550,4.02
FUL-DISR-004760,ORD-HG-14760,2024-11-30,2024-11,REG-03,2.5,3.6,7.1,7.1,7.1,3.0,3.0,0,1404.65,614,3.04
FUL-DISR-004761,ORD-HG-14761,2024-11-30,2024-11,REG-01,2.4,5.1,4.5,4.5,4.5,3.0,3.0,0,1501.04,574,4.36
FUL-DISR-004762,ORD-HG-14762,2024-11-30,2024-11,REG-02,3.1,3.3,8.6,8.6,8.6,3.0,3.0,0,1201.05,251,3.89
FUL-DISR-004763,ORD-HG-14763,2024-11-30,2024-11,REG-04,4.3,3.1,6.3,6.3,6.3,3.0,3.0,0,747.28,293,4.15
FUL-DISR-004764,ORD-HG-14764,2024-11-30,2024-11,REG-05,3.3,4.8,8.8,8.8,8.8,3.0,3.0,0,949.8,482,5.35
FUL-DISR-004765,ORD-HG-14765,2024-11-30,2024-11,REG-01,3.4,4.6,6.8,6.8,6.8,3.0,3.0,0,1158.85,229,5.35
FUL-DISR-004766,ORD-HG-14766,2024-11-30,2024-11,REG-02,2.3,3.2,7.3,7.3,7.3,3.0,3.0,0,1242.05,700,3.66
FUL-DISR-004767,ORD-HG-14767,2024-12-01,2024-12,REG-05,2.5,5.2,9.2,9.2,9.2,3.0,3.0,0,598.04,256,5.16
FUL-DISR-004768,ORD-HG-14768,2024-12-01,2024-12,REG-03,3.4,5.4,5.2,5.2,5.2,3.0,3.0,0,1250.55,315,4.16
FUL-DISR-004769,ORD-HG-14769,2024-12-01,2024-12,REG-04,3.8,5.0,5.0,5.0,5.0,3.0,3.0,0,969.05,691,4.0
FUL-DISR-004770,ORD-HG-14770,2024-12-01,2024-12,REG-02,2.1,3.9,8.1,8.1,8.1,3.0,3.0,0,1323.67,437,5.1
FUL-DISR-004771,ORD-HG-14771,2024-12-01,2024-12,REG-03,3.9,5.1,5.3,5.3,5.3,3.0,3.0,0,1736.56,505,5.01
FUL-DISR-004772,ORD-HG-14772,2024-12-01,2024-12,REG-01,4.2,4.3,6.1,6.1,6.1,3.0,3.0,0,847.36,607,3.11
FUL-DISR-004773,ORD-HG-14773,2024-12-01,2024-12,REG-02,2.9,4.5,5.8,5.8,5.8,3.0,3.0,0,1738.95,404,3.62
FUL-DISR-004774,ORD-HG-14774,2024-12-01,2024-12,REG-04,3.8,3.9,7.2,7.2,7.2,3.0,3.0,0,1451.76,316,4.55
FUL-DISR-004775,ORD-HG-14775,2024-12-01,2024-12,REG-04,3.6,3.2,6.6,6.6,6.6,3.0,3.0,0,959.94,549,4.98
FUL-DISR-004776,ORD-HG-14776,2024-12-01,2024-12,REG-03,2.8,4.4,5.0,5.0,5.0,3.0,3.0,0,578.42,407,5.3
FUL-DISR-004777,ORD-HG-14777,2024-12-02,2024-12,REG-02,3.1,4.1,6.1,6.1,6.1,3.0,3.0,0,584.53,510,5.11
FUL-DISR-004778,ORD-HG-14778,2024-12-02,2024-12,REG-04,4.2,4.5,7.9,7.9,7.9,3.0,3.0,0,1693.58,501,3.08
FUL-DISR-004779,ORD-HG-14779,2024-12-02,2024-12,REG-03,2.1,3.4,4.7,4.7,4.7,3.0,3.0,0,1614.44,481,4.53
FUL-DISR-004780,ORD-HG-14780,2024-12-02,2024-12,REG-01,2.8,3.7,4.5,4.5,4.5,3.0,3.0,0,893.43,761,4.96
FUL-DISR-004781,ORD-HG-14781,2024-12-02,2024-12,REG-01,3.9,4.3,8.1,8.1,8.1,3.0,3.0,0,837.63,543,3.61
FUL-DISR-004782,ORD-HG-14782,2024-12-03,2024-12,REG-03,2.9,4.7,6.7,6.7,6.7,3.0,3.0,0,896.44,564,5.34
FUL-DISR-004783,ORD-HG-14783,2024-12-03,2024-12,REG-04,3.1,3.6,7.5,7.5,7.5,3.0,3.0,0,845.29,204,4.59
FUL-DISR-004784,ORD-HG-14784,2024-12-03,2024-12,REG-04,3.0,5.0,7.8,7.8,7.8,3.0,3.0,0,1672.49,521,4.41
FUL-DISR-004785,ORD-HG-14785,2024-12-03,2024-12,REG-02,2.6,3.0,5.1,5.1,5.1,3.0,3.0,0,997.68,416,5.16
FUL-DISR-004786,ORD-HG-14786,2024-12-03,2024-12,REG-02,2.8,4.8,4.6,4.6,4.6,3.0,3.0,0,1050.62,581,4.06
FUL-DISR-004787,ORD-HG-14787,2024-12-03,2024-12,REG-01,2.2,5.2,8.5,8.5,8.5,3.0,3.0,0,1369.88,434,4.89
FUL-DISR-004788,ORD-HG-14788,2024-12-03,2024-12,REG-05,4.4,4.4,6.6,6.6,6.6,3.0,3.0,0,477.59,488,5.08
FUL-DISR-004789,ORD-HG-14789,2024-12-04,2024-12,REG-05,3.5,3.7,8.9,8.9,8.9,3.0,3.0,0,1788.95,722,5.36
FUL-DISR-004790,ORD-HG-14790,2024-12-04,2024-12,REG-04,3.6,3.4,5.4,5.4,5.4,3.0,3.0,0,1637.94,769,3.86
FUL-DISR-004791,ORD-HG-14791,2024-12-04,2024-12,REG-03,3.0,5.0,6.9,6.9,6.9,3.0,3.0,0,980.45,677,3.56
FUL-DISR-004792,ORD-HG-14792,2024-12-04,2024-12,REG-04,2.0,3.9,5.3,5.3,5.3,3.0,3.0,0,1364.48,563,3.34
FUL-DISR-004793,ORD-HG-14793,2024-12-04,2024-12,REG-05,3.7,3.7,6.0,6.0,6.0,3.0,3.0,0,534.76,444,3.6
FUL-DISR-004794,ORD-HG-14794,2024-12-04,2024-12,REG-04,3.1,5.2,9.3,9.3,9.3,3.0,3.0,0,898.23,228,4.02
FUL-DISR-004795,ORD-HG-14795,2024-12-04,2024-12,REG-01,4.1,4.1,7.3,7.3,7.3,3.0,3.0,0,1728.71,541,4.87
FUL-DISR-004796,ORD-HG-14796,2024-12-04,2024-12,REG-02,2.2,5.5,7.7,7.7,7.7,3.0,3.0,0,1643.05,657,3.49
FUL-DISR-004797,ORD-HG-14797,2024-12-04,2024-12,REG-03,2.2,4.6,8.9,8.9,8.9,3.0,3.0,0,1319.83,296,5.1
FUL-DISR-004798,ORD-HG-14798,2024-12-05,2024-12,REG-01,2.9,3.8,8.2,8.2,8.2,3.0,3.0,0,1297.17,745,5.48
FUL-DISR-004799,ORD-HG-14799,2024-12-05,2024-12,REG-01,4.3,4.1,5.1,5.1,5.1,3.0,3.0,0,1230.49,644,5.24
FUL-DISR-004800,ORD-HG-14800,2024-12-05,2024-12,REG-04,3.5,3.4,5.8,5.8,5.8,3.0,3.0,0,1808.54,572,3.73
FUL-DISR-004801,ORD-HG-14801,2024-12-05,2024-12,REG-01,2.8,3.6,8.7,8.7,8.7,3.0,3.0,0,1680.31,252,3.15
FUL-DISR-004802,ORD-HG-14802,2024-12-05,2024-12,REG-02,2.8,4.9,6.7,6.7,6.7,3.0,3.0,0,1314.25,663,5.12
FUL-DISR-004803,ORD-HG-14803,2024-12-06,2024-12,REG-05,2.1,4.4,6.4,6.4,6.4,3.0,3.0,0,1469.69,636,3.55
FUL-DISR-004804,ORD-HG-14804,2024-12-06,2024-12,REG-01,3.7,5.2,8.3,8.3,8.3,3.0,3.0,0,657.21,628,4.39
FUL-DISR-004805,ORD-HG-14805,2024-12-06,2024-12,REG-05,3.6,4.7,8.3,8.3,8.3,3.0,3.0,0,1139.08,440,5.39
FUL-DISR-004806,ORD-HG-14806,2024-12-06,2024-12,REG-02,2.7,3.9,7.5,7.5,7.5,3.0,3.0,0,929.05,476,4.09
FUL-DISR-004807,ORD-HG-14807,2024-12-06,2024-12,REG-03,2.9,4.6,5.8,5.8,5.8,3.0,3.0,0,1143.15,574,5.37
FUL-DISR-004808,ORD-HG-14808,2024-12-06,2024-12,REG-01,3.2,3.3,7.7,7.7,7.7,3.0,3.0,0,1172.33,328,4.32
FUL-DISR-004809,ORD-HG-14809,2024-12-07,2024-12,REG-05,2.3,5.4,6.1,6.1,6.1,3.0,3.0,0,1718.3,610,3.71
FUL-DISR-004810,ORD-HG-14810,2024-12-07,2024-12,REG-02,4.3,5.3,5.1,5.1,5.1,3.0,3.0,0,804.18,282,4.42
