fulfillment_id,order_id,order_date,ship_date,delivery_date,warehouse_id,carrier,region_id,delivery_time_days,sla_target_days,sla_status,shipping_cost,inventory_turnover,defect_rate_pct
FUL-007798,ORD-007798,2024-09-21,2024-09-22,2024-09-24,WH-REG-03,FedEx Supply,REG-03,3.3,3,Breached,2639.43,9.8,0.75
FUL-000771,ORD-000771,2024-09-22,2024-09-23,2024-09-24,WH-REG-05,Delhivery Express,REG-05,2.7,5,Compliant,1314.44,9.2,0.55
FUL-002860,ORD-002860,2024-09-22,2024-09-23,2024-09-24,WH-REG-05,BlueDart Logistics,REG-05,2.1,5,Compliant,2241.91,8.3,0.96
FUL-004346,ORD-004346,2024-09-22,2024-09-24,2024-09-28,WH-REG-02,FedEx Supply,REG-02,6.5,5,Breached,1824.79,11.5,1.06
FUL-005676,ORD-005676,2024-09-22,2024-09-23,2024-09-23,WH-REG-04,BlueDart Logistics,REG-04,1.8,5,Compliant,3341.79,8.6,1.68
FUL-006941,ORD-006941,2024-09-22,2024-09-24,2024-09-28,WH-REG-02,Ecom Express,REG-02,6.2,5,Breached,1437.43,8.3,0.11
FUL-000299,ORD-000299,2024-09-23,2024-09-25,2024-09-28,WH-REG-03,DHL Freight,REG-03,5.1,3,Breached,2407.66,8.6,1.37
FUL-000327,ORD-000327,2024-09-23,2024-09-25,2024-09-29,WH-REG-02,BlueDart Logistics,REG-02,6.6,5,Breached,1334.72,9.4,0.74
FUL-000462,ORD-000462,2024-09-23,2024-09-25,2024-09-28,WH-REG-01,BlueDart Logistics,REG-01,5.0,5,Compliant,1295.89,10.3,1.67
FUL-005573,ORD-005573,2024-09-23,2024-09-25,2024-09-29,WH-REG-05,Delhivery Express,REG-05,6.8,5,Breached,2719.58,10.2,1.56
FUL-006181,ORD-006181,2024-09-23,2024-09-24,2024-09-25,WH-REG-02,DHL Freight,REG-02,2.3,5,Compliant,3986.07,6.6,0.26
FUL-006911,ORD-006911,2024-09-23,2024-09-25,2024-09-29,WH-REG-01,BlueDart Logistics,REG-01,6.6,3,Breached,3294.0,5.8,1.73
FUL-007758,ORD-007758,2024-09-23,2024-09-24,2024-09-26,WH-REG-01,FedEx Supply,REG-01,3.8,5,Compliant,1824.29,9.7,1.48
FUL-001219,ORD-001219,2024-09-24,2024-09-25,2024-09-26,WH-REG-04,Ecom Express,REG-04,2.7,5,Compliant,2227.85,11.1,0.23
FUL-001574,ORD-001574,2024-09-24,2024-09-25,2024-09-28,WH-REG-02,DHL Freight,REG-02,4.4,5,Compliant,3546.78,8.2,0.42
FUL-002702,ORD-002702,2024-09-24,2024-09-26,2024-09-29,WH-REG-03,Ecom Express,REG-03,5.5,5,Breached,2545.76,8.2,0.11
FUL-004474,ORD-004474,2024-09-24,2024-09-26,2024-09-29,WH-REG-04,DHL Freight,REG-04,5.1,5,Breached,3426.85,8.0,0.84
FUL-004572,ORD-004572,2024-09-24,2024-09-25,2024-09-26,WH-REG-05,Delhivery Express,REG-05,2.0,3,Compliant,3637.92,9.9,1.63
FUL-004598,ORD-004598,2024-09-24,2024-09-26,2024-09-29,WH-REG-03,BlueDart Logistics,REG-03,5.3,5,Breached,1321.62,7.8,1.42
FUL-004909,ORD-004909,2024-09-24,2024-09-25,2024-09-25,WH-REG-04,Delhivery Express,REG-04,1.3,5,Compliant,4004.69,9.5,1.39
FUL-005858,ORD-005858,2024-09-24,2024-09-26,2024-09-30,WH-REG-01,FedEx Supply,REG-01,6.3,5,Breached,3567.81,8.3,0.64
FUL-007162,ORD-007162,2024-09-24,2024-09-26,2024-09-30,WH-REG-04,Delhivery Express,REG-04,6.1,5,Breached,1797.47,10.9,0.84
FUL-007530,ORD-007530,2024-09-24,2024-09-26,2024-09-30,WH-REG-01,BlueDart Logistics,REG-01,6.1,5,Breached,2069.43,8.3,0.56
FUL-007752,ORD-007752,2024-09-24,2024-09-26,2024-09-30,WH-REG-01,DHL Freight,REG-01,6.8,5,Breached,1082.24,9.0,1.0
FUL-007944,ORD-007944,2024-09-24,2024-09-25,2024-09-27,WH-REG-04,FedEx Supply,REG-04,3.6,5,Compliant,4472.9,7.0,1.25
FUL-001226,ORD-001226,2024-09-25,2024-09-26,2024-09-28,WH-REG-01,DHL Freight,REG-01,3.7,5,Compliant,1119.86,11.2,0.75
FUL-002271,ORD-002271,2024-09-25,2024-09-26,2024-09-29,WH-REG-02,FedEx Supply,REG-02,4.2,3,Breached,1503.04,7.8,1.25
FUL-003383,ORD-003383,2024-09-25,2024-09-27,2024-10-01,WH-REG-01,Delhivery Express,REG-01,6.8,5,Breached,4160.11,8.9,1.76
FUL-003762,ORD-003762,2024-09-25,2024-09-27,2024-09-30,WH-REG-01,DHL Freight,REG-01,5.5,5,Breached,4148.59,10.8,0.09
FUL-004599,ORD-004599,2024-09-25,2024-09-27,2024-09-30,WH-REG-04,BlueDart Logistics,REG-04,5.3,5,Breached,2312.32,6.9,0.14
FUL-005546,ORD-005546,2024-09-25,2024-09-26,2024-09-26,WH-REG-02,Ecom Express,REG-02,1.9,5,Compliant,3127.25,6.1,0.83
FUL-005635,ORD-005635,2024-09-25,2024-09-27,2024-09-30,WH-REG-05,Delhivery Express,REG-05,5.5,5,Breached,2833.46,6.5,0.88
FUL-007437,ORD-007437,2024-09-25,2024-09-27,2024-09-30,WH-REG-02,BlueDart Logistics,REG-02,5.4,5,Breached,3728.82,7.1,0.54
FUL-007730,ORD-007730,2024-09-25,2024-09-26,2024-09-26,WH-REG-01,FedEx Supply,REG-01,1.2,3,Compliant,3364.61,6.1,0.48
FUL-007989,ORD-007989,2024-09-25,2024-09-27,2024-09-30,WH-REG-04,Delhivery Express,REG-04,5.6,5,Breached,4095.52,9.7,1.72
FUL-008028,ORD-008028,2024-09-25,2024-09-26,2024-09-27,WH-REG-05,BlueDart Logistics,REG-05,2.5,5,Compliant,2937.14,12.0,0.84
FUL-008042,ORD-008042,2024-09-25,2024-09-27,2024-10-01,WH-REG-02,Delhivery Express,REG-02,6.5,5,Breached,3138.9,11.3,1.6
FUL-008288,ORD-008288,2024-09-25,2024-09-26,2024-09-27,WH-REG-01,FedEx Supply,REG-01,2.2,5,Compliant,4003.78,11.2,1.72
FUL-000073,ORD-000073,2024-09-26,2024-09-27,2024-09-30,WH-REG-01,FedEx Supply,REG-01,4.3,5,Compliant,3955.17,11.2,0.19
FUL-000220,ORD-000220,2024-09-26,2024-09-28,2024-10-01,WH-REG-03,BlueDart Logistics,REG-03,5.4,5,Breached,3750.06,7.2,1.2
FUL-000629,ORD-000629,2024-09-26,2024-09-27,2024-09-29,WH-REG-05,BlueDart Logistics,REG-05,3.7,5,Compliant,4287.92,10.5,0.77
FUL-001264,ORD-001264,2024-09-26,2024-09-27,2024-09-28,WH-REG-05,DHL Freight,REG-05,2.6,5,Compliant,1996.08,11.6,0.34
FUL-002951,ORD-002951,2024-09-26,2024-09-27,2024-09-29,WH-REG-03,Ecom Express,REG-03,3.9,5,Compliant,1724.03,7.7,0.59
FUL-003086,ORD-003086,2024-09-26,2024-09-28,2024-10-02,WH-REG-05,Ecom Express,REG-05,6.2,3,Breached,2482.97,9.3,1.25
FUL-004815,ORD-004815,2024-09-26,2024-09-27,2024-09-28,WH-REG-03,DHL Freight,REG-03,2.6,5,Compliant,2754.06,11.1,0.79
FUL-005053,ORD-005053,2024-09-26,2024-09-27,2024-09-30,WH-REG-05,Delhivery Express,REG-05,4.4,5,Compliant,4054.1,11.6,1.13
FUL-007176,ORD-007176,2024-09-26,2024-09-27,2024-09-28,WH-REG-01,FedEx Supply,REG-01,2.9,5,Compliant,3483.34,6.8,1.75
FUL-007211,ORD-007211,2024-09-26,2024-09-28,2024-10-01,WH-REG-04,Ecom Express,REG-04,5.1,5,Breached,3965.31,6.9,0.84
FUL-007227,ORD-007227,2024-09-26,2024-09-28,2024-10-02,WH-REG-03,Delhivery Express,REG-03,6.0,5,Breached,1367.16,7.0,1.64
FUL-002428,ORD-002428,2024-09-27,2024-09-28,2024-10-01,WH-REG-04,FedEx Supply,REG-04,4.3,3,Breached,2459.04,5.9,1.25
FUL-002616,ORD-002616,2024-09-27,2024-09-28,2024-09-30,WH-REG-03,FedEx Supply,REG-03,3.9,5,Compliant,2591.77,10.6,1.53
FUL-004492,ORD-004492,2024-09-27,2024-09-29,2024-10-03,WH-REG-03,DHL Freight,REG-03,6.1,5,Breached,1525.18,8.6,0.12
FUL-005892,ORD-005892,2024-09-27,2024-09-29,2024-10-02,WH-REG-03,FedEx Supply,REG-03,5.4,5,Breached,3926.73,9.7,1.63
FUL-006117,ORD-006117,2024-09-27,2024-09-28,2024-10-01,WH-REG-03,Ecom Express,REG-03,4.8,3,Breached,3772.99,10.5,1.18
FUL-006791,ORD-006791,2024-09-27,2024-09-28,2024-09-29,WH-REG-04,Ecom Express,REG-04,2.5,5,Compliant,4390.3,8.4,1.2
FUL-008286,ORD-008286,2024-09-27,2024-09-28,2024-09-29,WH-REG-04,FedEx Supply,REG-04,2.3,5,Compliant,4306.52,9.1,0.89
FUL-000917,ORD-000917,2024-09-28,2024-09-29,2024-10-01,WH-REG-05,DHL Freight,REG-05,3.9,5,Compliant,4066.36,9.2,1.23
FUL-002741,ORD-002741,2024-09-28,2024-09-30,2024-10-04,WH-REG-02,Ecom Express,REG-02,6.2,5,Breached,2511.09,10.4,1.11
FUL-003046,ORD-003046,2024-09-28,2024-09-30,2024-10-03,WH-REG-01,Delhivery Express,REG-01,5.6,3,Breached,3451.83,7.6,0.96
FUL-000600,ORD-000600,2024-09-29,2024-09-30,2024-10-03,WH-REG-03,Delhivery Express,REG-03,4.8,5,Compliant,978.44,6.9,0.63
FUL-001134,ORD-001134,2024-09-29,2024-10-01,2024-10-04,WH-REG-05,DHL Freight,REG-05,5.8,3,Breached,3372.48,5.8,0.01
FUL-003630,ORD-003630,2024-09-29,2024-09-30,2024-10-01,WH-REG-02,Ecom Express,REG-02,2.0,5,Compliant,1772.28,9.8,1.55
FUL-004590,ORD-004590,2024-09-29,2024-10-01,2024-10-04,WH-REG-03,DHL Freight,REG-03,5.9,3,Breached,2383.73,10.8,1.4
FUL-004786,ORD-004786,2024-09-29,2024-09-30,2024-10-01,WH-REG-01,DHL Freight,REG-01,2.6,5,Compliant,1813.2,8.9,0.29
FUL-006558,ORD-006558,2024-09-29,2024-09-30,2024-10-02,WH-REG-02,DHL Freight,REG-02,3.5,5,Compliant,866.24,6.8,0.35
FUL-007177,ORD-007177,2024-09-29,2024-09-30,2024-10-02,WH-REG-03,DHL Freight,REG-03,3.3,3,Breached,2690.35,8.0,0.83
FUL-008365,ORD-008365,2024-09-29,2024-09-30,2024-10-03,WH-REG-02,DHL Freight,REG-02,4.9,5,Compliant,4415.63,9.9,0.37
FUL-003410,ORD-003410,2024-09-30,2024-10-01,2024-10-02,WH-REG-02,BlueDart Logistics,REG-02,2.0,5,Compliant,2169.87,9.3,0.6
FUL-005835,ORD-005835,2024-09-30,2024-10-01,2024-10-04,WH-REG-04,FedEx Supply,REG-04,4.1,5,Compliant,1643.13,10.7,0.99
FUL-006600,ORD-006600,2024-09-30,2024-10-02,2024-10-06,WH-REG-01,DHL Freight,REG-01,6.7,5,Breached,1265.76,7.8,0.37
FUL-006746,ORD-006746,2024-09-30,2024-10-01,2024-10-02,WH-REG-01,FedEx Supply,REG-01,2.5,5,Compliant,1827.2,6.0,1.18
FUL-006960,ORD-006960,2024-09-30,2024-10-01,2024-10-03,WH-REG-01,Delhivery Express,REG-01,3.0,5,Compliant,2162.32,10.6,1.0
FUL-000882,ORD-000882,2024-10-01,2024-10-03,2024-10-07,WH-REG-03,Ecom Express,REG-03,6.0,5,Breached,3615.57,8.8,1.52
FUL-001598,ORD-001598,2024-10-01,2024-10-02,2024-10-04,WH-REG-05,Ecom Express,REG-05,3.9,5,Compliant,1394.76,11.8,0.99
FUL-004242,ORD-004242,2024-10-01,2024-10-03,2024-10-06,WH-REG-02,DHL Freight,REG-02,5.5,3,Breached,2178.45,5.5,1.39
FUL-005077,ORD-005077,2024-10-01,2024-10-02,2024-10-04,WH-REG-02,Delhivery Express,REG-02,3.2,5,Compliant,2901.95,11.9,0.42
FUL-005163,ORD-005163,2024-10-01,2024-10-02,2024-10-04,WH-REG-03,Ecom Express,REG-03,3.0,5,Compliant,1073.1,10.8,0.05
FUL-005463,ORD-005463,2024-10-01,2024-10-02,2024-10-04,WH-REG-01,Ecom Express,REG-01,3.6,5,Compliant,1000.33,9.2,1.35
FUL-006769,ORD-006769,2024-10-01,2024-10-02,2024-10-03,WH-REG-04,DHL Freight,REG-04,2.6,5,Compliant,4218.94,11.8,0.7
FUL-000552,ORD-000552,2024-10-02,2024-10-03,2024-10-04,WH-REG-04,Ecom Express,REG-04,2.5,5,Compliant,3767.06,6.1,0.57
FUL-001095,ORD-001095,2024-10-02,2024-10-05,2024-10-10,WH-REG-05,Delhivery Express,REG-05,8.6,3,Breached,3029.73,9.9,0.9
FUL-003554,ORD-003554,2024-10-02,2024-10-03,2024-10-03,WH-REG-01,Delhivery Express,REG-01,1.2,5,Compliant,3862.87,11.2,1.19
FUL-004367,ORD-004367,2024-10-02,2024-10-03,2024-10-06,WH-REG-04,Ecom Express,REG-04,4.7,5,Compliant,2794.68,12.0,0.27
FUL-004576,ORD-004576,2024-10-02,2024-10-03,2024-10-03,WH-REG-03,DHL Freight,REG-03,1.7,5,Compliant,2039.8,6.1,0.22
FUL-008203,ORD-008203,2024-10-02,2024-10-04,2024-10-08,WH-REG-04,Delhivery Express,REG-04,6.7,5,Breached,1886.8,11.9,1.37
FUL-000160,ORD-000160,2024-10-03,2024-10-04,2024-10-07,WH-REG-04,Ecom Express,REG-04,4.1,3,Breached,1174.39,11.5,1.75
FUL-000316,ORD-000316,2024-10-03,2024-10-05,2024-10-08,WH-REG-01,Ecom Express,REG-01,5.7,5,Breached,1277.94,8.3,0.39
FUL-001462,ORD-001462,2024-10-03,2024-10-05,2024-10-08,WH-REG-02,DHL Freight,REG-02,5.7,5,Breached,4074.73,11.5,0.19
FUL-002023,ORD-002023,2024-10-03,2024-10-04,2024-10-05,WH-REG-05,Ecom Express,REG-05,2.5,5,Compliant,3127.37,6.4,1.4
FUL-002645,ORD-002645,2024-10-03,2024-10-05,2024-10-09,WH-REG-02,DHL Freight,REG-02,6.6,5,Breached,2970.63,11.3,1.73
FUL-002763,ORD-002763,2024-10-03,2024-10-07,2024-10-13,WH-REG-05,FedEx Supply,REG-05,10.299999999999999,3,Breached,2667.11,9.5,0.69
FUL-003788,ORD-003788,2024-10-03,2024-10-04,2024-10-06,WH-REG-04,BlueDart Logistics,REG-04,3.6,5,Compliant,1703.82,6.8,1.15
FUL-005780,ORD-005780,2024-10-03,2024-10-04,2024-10-04,WH-REG-01,Ecom Express,REG-01,1.5,3,Compliant,2309.12,11.7,1.11
FUL-007194,ORD-007194,2024-10-03,2024-10-05,2024-10-09,WH-REG-01,BlueDart Logistics,REG-01,6.0,3,Breached,1021.41,9.7,0.18
FUL-007266,ORD-007266,2024-10-03,2024-10-05,2024-10-09,WH-REG-05,FedEx Supply,REG-05,6.3,5,Breached,2275.44,7.3,0.39
FUL-007288,ORD-007288,2024-10-03,2024-10-07,2024-10-14,WH-REG-01,DHL Freight,REG-01,11.6,5,Breached,1228.63,8.0,0.52
FUL-007957,ORD-007957,2024-10-03,2024-10-05,2024-10-08,WH-REG-04,Ecom Express,REG-04,5.2,5,Breached,1993.9,6.9,1.25
FUL-001268,ORD-001268,2024-10-04,2024-10-05,2024-10-08,WH-REG-01,BlueDart Logistics,REG-01,4.1,5,Compliant,4479.16,8.0,0.84
FUL-002684,ORD-002684,2024-10-04,2024-10-06,2024-10-09,WH-REG-03,BlueDart Logistics,REG-03,5.7,5,Breached,1914.26,10.8,1.39
FUL-002952,ORD-002952,2024-10-04,2024-10-06,2024-10-09,WH-REG-04,Delhivery Express,REG-04,5.3,5,Breached,1232.58,11.6,0.02
FUL-003393,ORD-003393,2024-10-04,2024-10-06,2024-10-09,WH-REG-05,BlueDart Logistics,REG-05,5.2,5,Breached,1830.67,7.1,0.91
FUL-003790,ORD-003790,2024-10-04,2024-10-05,2024-10-07,WH-REG-01,Delhivery Express,REG-01,3.6,3,Breached,3681.96,7.0,0.75
FUL-004806,ORD-004806,2024-10-04,2024-10-06,2024-10-10,WH-REG-03,DHL Freight,REG-03,6.7,5,Breached,4397.86,6.6,0.7
FUL-005058,ORD-005058,2024-10-04,2024-10-05,2024-10-06,WH-REG-04,DHL Freight,REG-04,2.3,3,Compliant,3139.61,9.9,1.75
FUL-005940,ORD-005940,2024-10-04,2024-10-06,2024-10-09,WH-REG-03,FedEx Supply,REG-03,5.6,5,Breached,3274.3,10.1,0.3
FUL-001696,ORD-001696,2024-10-05,2024-10-07,2024-10-11,WH-REG-04,FedEx Supply,REG-04,6.1,5,Breached,2619.04,11.4,0.71
FUL-002927,ORD-002927,2024-10-05,2024-10-07,2024-10-11,WH-REG-03,BlueDart Logistics,REG-03,6.4,5,Breached,2916.87,7.6,0.73
FUL-004119,ORD-004119,2024-10-05,2024-10-06,2024-10-08,WH-REG-03,FedEx Supply,REG-03,3.2,5,Compliant,4207.1,9.6,1.03
FUL-005867,ORD-005867,2024-10-05,2024-10-06,2024-10-07,WH-REG-02,FedEx Supply,REG-02,2.7,3,Compliant,3544.25,12.0,0.12
FUL-007797,ORD-007797,2024-10-05,2024-10-06,2024-10-07,WH-REG-05,FedEx Supply,REG-05,2.1,5,Compliant,2998.12,7.1,0.33
FUL-007838,ORD-007838,2024-10-05,2024-10-06,2024-10-09,WH-REG-01,FedEx Supply,REG-01,4.2,5,Compliant,3790.93,5.5,0.75
FUL-000979,ORD-000979,2024-10-06,2024-10-07,2024-10-10,WH-REG-02,BlueDart Logistics,REG-02,4.9,5,Compliant,1763.24,6.4,0.97
FUL-001835,ORD-001835,2024-10-06,2024-10-08,2024-10-12,WH-REG-03,DHL Freight,REG-03,6.4,5,Breached,3029.1,9.1,0.07
FUL-003223,ORD-003223,2024-10-06,2024-10-08,2024-10-12,WH-REG-04,BlueDart Logistics,REG-04,6.6,5,Breached,3092.59,11.8,0.28
FUL-004793,ORD-004793,2024-10-06,2024-10-07,2024-10-10,WH-REG-03,FedEx Supply,REG-03,4.1,3,Breached,3849.01,6.5,0.0
FUL-005792,ORD-005792,2024-10-06,2024-10-07,2024-10-08,WH-REG-02,DHL Freight,REG-02,2.8,5,Compliant,4256.21,8.9,1.74
FUL-006176,ORD-006176,2024-10-06,2024-10-08,2024-10-11,WH-REG-03,Ecom Express,REG-03,5.0,5,Compliant,2738.93,8.2,0.87
FUL-006266,ORD-006266,2024-10-06,2024-10-07,2024-10-09,WH-REG-02,BlueDart Logistics,REG-02,3.1,5,Compliant,879.34,6.9,0.44
FUL-008007,ORD-008007,2024-10-06,2024-10-08,2024-10-11,WH-REG-02,Ecom Express,REG-02,5.6,5,Breached,2858.81,9.7,1.58
FUL-002035,ORD-002035,2024-10-07,2024-10-08,2024-10-10,WH-REG-05,Ecom Express,REG-05,3.6,5,Compliant,2564.55,7.4,1.48
FUL-004790,ORD-004790,2024-10-07,2024-10-09,2024-10-13,WH-REG-03,DHL Freight,REG-03,6.7,5,Breached,1614.23,8.7,0.09
FUL-005327,ORD-005327,2024-10-07,2024-10-09,2024-10-13,WH-REG-04,BlueDart Logistics,REG-04,6.5,5,Breached,1023.41,9.0,1.37
FUL-005812,ORD-005812,2024-10-07,2024-10-09,2024-10-12,WH-REG-05,Delhivery Express,REG-05,5.1,5,Breached,2917.9,10.6,0.08
FUL-006138,ORD-006138,2024-10-07,2024-10-09,2024-10-13,WH-REG-01,Ecom Express,REG-01,6.8,5,Breached,3642.99,7.7,1.7
FUL-006355,ORD-006355,2024-10-07,2024-10-08,2024-10-10,WH-REG-01,DHL Freight,REG-01,3.8,5,Compliant,4192.5,5.7,1.12
FUL-000118,ORD-000118,2024-10-08,2024-10-10,2024-10-13,WH-REG-03,FedEx Supply,REG-03,5.8,5,Breached,2173.01,6.9,1.59
FUL-000536,ORD-000536,2024-10-08,2024-10-10,2024-10-14,WH-REG-02,Ecom Express,REG-02,6.0,3,Breached,3922.78,5.9,0.77
FUL-003304,ORD-003304,2024-10-08,2024-10-10,2024-10-14,WH-REG-04,FedEx Supply,REG-04,6.1,5,Breached,2163.21,8.3,0.95
FUL-003427,ORD-003427,2024-10-08,2024-10-09,2024-10-12,WH-REG-05,Ecom Express,REG-05,4.6,5,Compliant,2127.81,8.6,0.03
FUL-003793,ORD-003793,2024-10-08,2024-10-09,2024-10-10,WH-REG-01,Ecom Express,REG-01,2.7,5,Compliant,4468.53,10.5,0.67
FUL-003997,ORD-003997,2024-10-08,2024-10-10,2024-10-14,WH-REG-04,BlueDart Logistics,REG-04,6.7,3,Breached,3062.81,6.2,1.68
FUL-005484,ORD-005484,2024-10-08,2024-10-09,2024-10-10,WH-REG-03,BlueDart Logistics,REG-03,2.8,5,Compliant,3666.11,9.8,0.95
FUL-005723,ORD-005723,2024-10-08,2024-10-10,2024-10-14,WH-REG-03,FedEx Supply,REG-03,6.6,5,Breached,1467.76,6.5,1.38
FUL-008053,ORD-008053,2024-10-08,2024-10-10,2024-10-14,WH-REG-03,Ecom Express,REG-03,6.1,3,Breached,4451.98,11.9,1.58
FUL-001383,ORD-001383,2024-10-09,2024-10-10,2024-10-11,WH-REG-01,DHL Freight,REG-01,2.4,3,Compliant,4186.8,8.4,0.81
FUL-001530,ORD-001530,2024-10-09,2024-10-10,2024-10-10,WH-REG-01,Ecom Express,REG-01,1.8,3,Compliant,2858.96,7.9,0.44
FUL-001662,ORD-001662,2024-10-09,2024-10-11,2024-10-15,WH-REG-01,FedEx Supply,REG-01,6.6,3,Breached,922.58,8.2,0.36
FUL-001988,ORD-001988,2024-10-09,2024-10-10,2024-10-13,WH-REG-02,Ecom Express,REG-02,4.6,5,Compliant,1420.08,10.7,1.66
FUL-002103,ORD-002103,2024-10-09,2024-10-10,2024-10-13,WH-REG-03,Delhivery Express,REG-03,4.4,5,Compliant,4130.84,6.0,0.72
FUL-002124,ORD-002124,2024-10-09,2024-10-10,2024-10-13,WH-REG-02,Delhivery Express,REG-02,4.7,3,Breached,3058.91,11.6,1.73
FUL-003145,ORD-003145,2024-10-09,2024-10-10,2024-10-11,WH-REG-02,Ecom Express,REG-02,2.1,5,Compliant,1969.58,7.4,0.02
FUL-003525,ORD-003525,2024-10-09,2024-10-10,2024-10-11,WH-REG-03,Delhivery Express,REG-03,2.5,5,Compliant,2164.44,8.4,1.73
FUL-004132,ORD-004132,2024-10-09,2024-10-11,2024-10-14,WH-REG-03,Ecom Express,REG-03,5.5,5,Breached,3624.95,8.5,0.19
FUL-004366,ORD-004366,2024-10-09,2024-10-11,2024-10-15,WH-REG-01,FedEx Supply,REG-01,6.4,5,Breached,2834.32,6.7,1.64
FUL-004715,ORD-004715,2024-10-09,2024-10-10,2024-10-12,WH-REG-01,Ecom Express,REG-01,3.3,5,Compliant,1356.86,11.3,1.38
FUL-004939,ORD-004939,2024-10-09,2024-10-11,2024-10-15,WH-REG-01,BlueDart Logistics,REG-01,6.5,3,Breached,1426.18,7.6,1.76
FUL-008318,ORD-008318,2024-10-09,2024-10-11,2024-10-15,WH-REG-03,Ecom Express,REG-03,6.3,5,Breached,3065.5,8.4,0.08
FUL-000322,ORD-000322,2024-10-10,2024-10-11,2024-10-13,WH-REG-02,DHL Freight,REG-02,3.9,5,Compliant,3932.61,8.0,0.02
FUL-001293,ORD-001293,2024-10-10,2024-10-11,2024-10-12,WH-REG-02,FedEx Supply,REG-02,2.4,5,Compliant,2235.85,11.0,1.14
FUL-004953,ORD-004953,2024-10-10,2024-10-11,2024-10-14,WH-REG-05,BlueDart Logistics,REG-05,4.2,5,Compliant,3183.9,6.3,0.13
FUL-007652,ORD-007652,2024-10-10,2024-10-11,2024-10-11,WH-REG-02,FedEx Supply,REG-02,1.3,5,Compliant,3658.53,7.4,1.59
FUL-007733,ORD-007733,2024-10-10,2024-10-11,2024-10-13,WH-REG-01,Ecom Express,REG-01,3.5,5,Compliant,1209.18,6.9,0.14
FUL-003483,ORD-003483,2024-10-11,2024-10-13,2024-10-16,WH-REG-04,FedEx Supply,REG-04,5.7,5,Breached,3738.24,8.6,1.55
FUL-004289,ORD-004289,2024-10-11,2024-10-12,2024-10-13,WH-REG-02,Ecom Express,REG-02,2.7,3,Compliant,2117.14,11.1,1.43
FUL-005504,ORD-005504,2024-10-11,2024-10-12,2024-10-13,WH-REG-01,DHL Freight,REG-01,2.8,5,Compliant,2107.36,8.9,1.64
FUL-005955,ORD-005955,2024-10-11,2024-10-12,2024-10-15,WH-REG-05,FedEx Supply,REG-05,4.0,5,Compliant,1134.75,10.8,1.46
FUL-006790,ORD-006790,2024-10-11,2024-10-12,2024-10-13,WH-REG-04,Delhivery Express,REG-04,2.9,5,Compliant,2673.34,8.4,1.01
FUL-006902,ORD-006902,2024-10-11,2024-10-12,2024-10-12,WH-REG-05,Delhivery Express,REG-05,1.7,3,Compliant,2945.15,11.8,1.59
FUL-000091,ORD-000091,2024-10-12,2024-10-13,2024-10-14,WH-REG-01,FedEx Supply,REG-01,2.6,5,Compliant,3453.64,6.8,1.49
FUL-002430,ORD-002430,2024-10-12,2024-10-14,2024-10-17,WH-REG-05,BlueDart Logistics,REG-05,5.9,5,Breached,3986.8,9.9,1.53
FUL-002605,ORD-002605,2024-10-12,2024-10-13,2024-10-14,WH-REG-01,BlueDart Logistics,REG-01,2.4,5,Compliant,3896.7,9.3,0.39
FUL-004896,ORD-004896,2024-10-12,2024-10-13,2024-10-14,WH-REG-05,Ecom Express,REG-05,2.0,5,Compliant,2921.18,11.5,0.23
FUL-005427,ORD-005427,2024-10-12,2024-10-14,2024-10-18,WH-REG-02,Delhivery Express,REG-02,6.3,5,Breached,2549.58,10.3,1.09
FUL-005492,ORD-005492,2024-10-12,2024-10-13,2024-10-13,WH-REG-05,Delhivery Express,REG-05,1.4,5,Compliant,1015.13,8.5,0.79
FUL-006175,ORD-006175,2024-10-12,2024-10-14,2024-10-17,WH-REG-01,BlueDart Logistics,REG-01,5.6,5,Breached,1962.97,6.3,1.45
FUL-006709,ORD-006709,2024-10-12,2024-10-13,2024-10-16,WH-REG-05,BlueDart Logistics,REG-05,4.0,5,Compliant,962.85,9.7,1.21
FUL-007545,ORD-007545,2024-10-12,2024-10-14,2024-10-17,WH-REG-05,BlueDart Logistics,REG-05,5.0,5,Compliant,2152.83,7.1,1.1
FUL-000465,ORD-000465,2024-10-13,2024-10-14,2024-10-16,WH-REG-05,Ecom Express,REG-05,3.3,5,Compliant,3381.86,8.4,1.07
FUL-000896,ORD-000896,2024-10-13,2024-10-14,2024-10-16,WH-REG-04,BlueDart Logistics,REG-04,3.4,5,Compliant,3999.57,11.2,0.96
FUL-002514,ORD-002514,2024-10-13,2024-10-14,2024-10-17,WH-REG-05,Ecom Express,REG-05,4.4,5,Compliant,4252.29,10.4,1.1
FUL-004967,ORD-004967,2024-10-13,2024-10-14,2024-10-15,WH-REG-05,DHL Freight,REG-05,2.1,5,Compliant,3646.06,8.8,1.71
FUL-006935,ORD-006935,2024-10-13,2024-10-15,2024-10-19,WH-REG-03,DHL Freight,REG-03,6.2,5,Breached,3654.0,11.8,1.79
FUL-007336,ORD-007336,2024-10-13,2024-10-15,2024-10-19,WH-REG-03,FedEx Supply,REG-03,6.1,5,Breached,2675.96,7.4,1.76
FUL-007407,ORD-007407,2024-10-13,2024-10-15,2024-10-18,WH-REG-05,Ecom Express,REG-05,5.0,5,Compliant,3775.12,9.8,1.26
FUL-000131,ORD-000131,2024-10-14,2024-10-15,2024-10-15,WH-REG-05,FedEx Supply,REG-05,1.8,5,Compliant,1876.54,8.8,0.8
