customer_id,customer_name,customer_segment,region,acquisition_date,purchase_frequency,average_order_value,lifetime_value,retention_status
CUST-02193,Apex Global 2193,Government,REG-04,2024-11-14,16.9,5554.65,128880.05,Active
CUST-02194,Omni Digital 2194,Government,REG-05,2024-07-03,25.3,1287.27,53567.29,Active
CUST-02195,Quantum Labs 2195,Mid-Market,REG-05,2024-07-13,16.2,6808.23,331333.0,Active
CUST-02196,Starlight Media 2196,Mid-Market,REG-04,2025-06-06,33.7,7123.13,585847.42,Active
CUST-02197,Quantum Labs 2197,Mid-Market,REG-05,2024-11-28,39.9,3858.98,304633.7,Active
CUST-02198,Apex Global 2198,Enterprise,REG-04,2025-03-15,44.0,7218.28,846191.72,Active
CUST-02199,Starlight Media 2199,Government,REG-04,2024-12-17,4.6,5269.75,56768.87,Active
CUST-02200,Synergy Systems 2200,Mid-Market,REG-01,2024-01-09,31.5,3632.82,175123.56,Active
CUST-02201,Horizon Inc 2201,Mid-Market,REG-02,2024-10-06,16.6,5717.18,132699.76,Active
CUST-02202,Synergy Systems 2202,Enterprise,REG-03,2024-07-06,59.4,11339.12,1872127.75,Active
CUST-02203,Innovate X 2203,Enterprise,REG-05,2024-10-28,47.6,3329.25,547983.69,Churned
CUST-02204,Nexus Dynamic 2204,Government,REG-04,2025-02-12,19.0,957.03,46521.85,Active
CUST-02205,Synergy Systems 2205,Mid-Market,REG-04,2024-09-30,25.9,3021.63,192322.14,Churned
CUST-02206,Starlight Media 2206,Mid-Market,REG-01,2025-05-21,15.9,1237.38,50993.59,Active
CUST-02207,Innovate X 2207,Government,REG-05,2025-01-03,21.7,3413.65,138618.47,Churned
CUST-02208,Starlight Media 2208,SMB,REG-05,2024-06-08,12.0,731.06,12222.44,Active
CUST-02209,Horizon Inc 2209,Startup,REG-04,2025-09-12,16.6,3695.22,171701.37,Active
CUST-02210,Synergy Systems 2210,Mid-Market,REG-02,2025-07-05,23.6,4133.05,224194.01,Active
CUST-02211,Quantum Labs 2211,Enterprise,REG-05,2024-04-07,20.8,9692.6,688707.41,Churned
CUST-02212,Omni Digital 2212,Government,REG-05,2024-06-28,16.3,3595.38,185844.55,Active
CUST-02213,Vanguard Solutions 2213,Startup,REG-04,2025-01-05,17.2,3429.66,88356.71,Active
CUST-02214,Synergy Systems 2214,Government,REG-01,2025-03-20,20.4,2420.83,118824.57,Active
CUST-02215,Omni Digital 2215,Mid-Market,REG-03,2023-02-23,29.0,7181.14,567741.84,Active
CUST-02216,Nexus Dynamic 2216,Government,REG-05,2023-12-06,21.5,3738.27,102110.32,Churned
CUST-02217,Starlight Media 2217,Startup,REG-02,2025-03-08,15.4,3483.69,97487.51,Active
CUST-02218,Synergy Systems 2218,Government,REG-04,2024-08-30,13.6,1486.86,62703.76,Active
CUST-02219,Vanguard Solutions 2219,Mid-Market,REG-02,2024-11-30,23.2,5032.37,212402.81,Active
CUST-02220,Nexus Dynamic 2220,Mid-Market,REG-05,2025-09-10,36.5,5008.16,262705.36,Active
CUST-02221,Horizon Inc 2221,Enterprise,REG-03,2023-07-11,34.8,5047.82,610534.16,Active
CUST-02222,Vanguard Solutions 2222,Government,REG-02,2025-09-18,18.5,2869.17,135617.74,Active
CUST-02223,Starlight Media 2223,SMB,REG-05,2024-09-14,16.1,1795.18,49543.72,Active
CUST-02224,Nexus Dynamic 2224,Enterprise,REG-05,2024-12-28,27.1,5340.94,490485.2,Active
CUST-02225,Nexus Dynamic 2225,Government,REG-05,2023-11-29,3.4,2432.32,19201.58,Active
CUST-02226,Innovate X 2226,Mid-Market,REG-01,2023-07-18,15.0,5362.26,258902.66,Active
CUST-02227,Horizon Inc 2227,Enterprise,REG-01,2025-07-24,32.0,6584.62,275573.54,Active
CUST-02228,Apex Global 2228,Startup,REG-02,2023-10-03,16.3,801.04,26606.34,Active
CUST-02229,Synergy Systems 2229,SMB,REG-03,2024-04-09,3.9,3396.6,22059.58,Active
CUST-02230,Apex Global 2230,SMB,REG-05,2025-06-26,5.9,1968.19,33374.23,Active
CUST-02231,Synergy Systems 2231,Mid-Market,REG-04,2024-04-03,34.7,1320.55,156144.02,Active
CUST-02232,Omni Digital 2232,Enterprise,REG-03,2025-08-31,47.6,2414.94,343194.4,Active
CUST-02233,Innovate X 2233,Startup,REG-05,2025-08-28,20.0,2936.28,141209.13,Active
CUST-02234,Horizon Inc 2234,Mid-Market,REG-04,2023-01-07,13.8,1908.43,82770.23,Active
CUST-02235,Omni Digital 2235,Government,REG-02,2025-06-30,6.7,2487.19,51007.79,Active
CUST-02236,Quantum Labs 2236,Government,REG-01,2025-09-05,11.8,4807.86,134162.21,Active
CUST-02237,Horizon Inc 2237,Startup,REG-04,2023-10-14,7.4,1086.56,18760.5,Active
CUST-02238,Horizon Inc 2238,SMB,REG-05,2024-10-09,8.1,2559.12,70860.23,Active
CUST-02239,Apex Global 2239,Startup,REG-03,2023-07-02,11.0,1565.9,45010.04,Churned
CUST-02240,Nexus Dynamic 2240,Government,REG-03,2023-01-27,6.7,5217.82,112909.3,Churned
CUST-02241,Apex Global 2241,SMB,REG-02,2024-08-23,13.7,1312.31,61207.6,Churned
CUST-02242,Omni Digital 2242,SMB,REG-03,2023-03-12,5.8,1633.92,21845.93,Active
CUST-02243,Omni Digital 2243,Startup,REG-02,2024-11-29,3.8,1561.42,18735.18,Active
CUST-02244,Vanguard Solutions 2244,Government,REG-05,2024-09-26,29.9,3325.8,233592.3,Active
CUST-02245,Synergy Systems 2245,Government,REG-04,2025-07-09,20.2,3065.59,209538.58,Active
CUST-02246,Nexus Dynamic 2246,Enterprise,REG-02,2024-01-11,51.7,11840.29,1725309.06,Active
CUST-02247,Apex Global 2247,Mid-Market,REG-01,2024-06-22,11.9,6694.97,225259.47,Active
CUST-02248,TechCorp 2248,Mid-Market,REG-02,2025-05-06,6.3,2401.27,23136.6,Active
CUST-02249,Omni Digital 2249,SMB,REG-05,2023-04-05,3.1,3084.04,30943.68,Active
CUST-02250,Quantum Labs 2250,SMB,REG-04,2023-06-13,5.7,2434.61,27664.58,Active
CUST-02251,Quantum Labs 2251,Government,REG-05,2024-12-24,5.4,3144.14,51103.54,Active
CUST-02252,Omni Digital 2252,Government,REG-03,2023-09-24,23.2,2656.73,162952.96,Active
CUST-02253,Quantum Labs 2253,Mid-Market,REG-05,2025-08-22,5.2,1997.12,14617.32,Active
CUST-02254,Quantum Labs 2254,Government,REG-05,2023-09-04,22.7,2810.6,157176.68,Active
CUST-02255,Vanguard Solutions 2255,Enterprise,REG-04,2023-06-29,9.4,8718.57,135728.12,Active
CUST-02256,Synergy Systems 2256,Startup,REG-05,2025-09-16,5.4,3432.51,23490.35,Active
CUST-02257,Omni Digital 2257,Startup,REG-05,2025-07-20,13.1,3093.48,130796.55,Active
CUST-02258,Synergy Systems 2258,SMB,REG-05,2023-03-19,13.5,1326.95,44184.73,Active
CUST-02259,Horizon Inc 2259,SMB,REG-03,2024-12-20,19.4,3262.73,200531.59,Active
CUST-02260,Quantum Labs 2260,Startup,REG-03,2023-10-01,9.5,2211.86,56368.48,Active
CUST-02261,Nexus Dynamic 2261,Mid-Market,REG-02,2025-04-07,18.2,2729.95,61857.38,Active
CUST-02262,Innovate X 2262,Startup,REG-04,2024-09-17,14.9,907.68,44015.61,Active
CUST-02263,Innovate X 2263,Government,REG-01,2023-07-11,18.4,3060.74,88576.69,Active
CUST-02264,Horizon Inc 2264,Government,REG-05,2025-07-21,16.4,1340.69,51181.05,Active
CUST-02265,Apex Global 2265,Mid-Market,REG-05,2025-09-01,24.1,7404.87,313899.83,Churned
CUST-02266,TechCorp 2266,Mid-Market,REG-03,2024-02-11,30.3,6082.77,244183.76,Active
CUST-02267,Starlight Media 2267,Enterprise,REG-03,2025-02-18,35.9,7869.09,949588.66,Active
CUST-02268,Horizon Inc 2268,Startup,REG-05,2025-06-03,12.2,1722.6,35397.77,Active
CUST-02269,TechCorp 2269,Startup,REG-03,2023-07-09,6.3,2372.46,49710.5,Active
CUST-02270,Innovate X 2270,Mid-Market,REG-01,2023-10-12,39.2,2654.01,217651.79,Churned
CUST-02271,Innovate X 2271,Startup,REG-03,2023-04-23,10.3,1714.11,56588.84,Active
CUST-02272,Innovate X 2272,Enterprise,REG-01,2025-03-08,14.1,7560.48,318977.57,Active
CUST-02273,Vanguard Solutions 2273,SMB,REG-01,2023-04-05,7.5,2172.89,44060.27,Active
CUST-02274,Vanguard Solutions 2274,Enterprise,REG-05,2025-04-23,16.6,1551.58,55526.41,Active
CUST-02275,Synergy Systems 2275,Startup,REG-04,2023-04-06,13.0,903.1,24830.56,Active
CUST-02276,Quantum Labs 2276,Enterprise,REG-02,2023-06-11,12.4,8711.25,303634.67,Active
CUST-02277,Omni Digital 2277,Mid-Market,REG-01,2023-04-28,25.8,6222.15,225585.91,Churned
CUST-02278,Horizon Inc 2278,Enterprise,REG-02,2025-07-24,15.8,2770.05,125166.13,Active
CUST-02279,Nexus Dynamic 2279,Startup,REG-04,2025-08-12,6.5,3739.19,70910.96,Active
CUST-02280,Nexus Dynamic 2280,Startup,REG-02,2024-03-17,8.8,1229.41,13316.23,Active
CUST-02281,Starlight Media 2281,Startup,REG-01,2023-06-03,15.8,1487.16,33625.68,Active
CUST-02282,Synergy Systems 2282,Government,REG-05,2023-05-24,27.9,5264.18,370964.05,Active
CUST-02283,Horizon Inc 2283,Mid-Market,REG-05,2023-10-21,17.5,1119.8,60620.75,Active
CUST-02284,Vanguard Solutions 2284,SMB,REG-04,2025-05-09,16.2,3336.63,156363.61,Churned
CUST-02285,Apex Global 2285,Startup,REG-05,2023-12-20,4.3,2930.96,29517.58,Churned
CUST-02286,Starlight Media 2286,Mid-Market,REG-04,2023-05-02,9.1,2335.3,71210.5,Active
CUST-02287,Apex Global 2287,SMB,REG-04,2023-11-11,15.7,956.17,47236.15,Active
CUST-02288,Synergy Systems 2288,Mid-Market,REG-01,2023-05-25,39.6,7511.3,645954.06,Active
CUST-02289,Apex Global 2289,Government,REG-02,2024-07-24,16.4,1066.62,45093.28,Churned
CUST-02290,Starlight Media 2290,Government,REG-04,2025-06-01,19.0,2914.79,83014.56,Active
CUST-02291,TechCorp 2291,Enterprise,REG-03,2023-11-24,20.1,10572.58,659598.93,Active
CUST-02292,Omni Digital 2292,Mid-Market,REG-03,2023-02-03,13.0,1872.86,63719.38,Active
CUST-02293,Innovate X 2293,Government,REG-05,2025-07-25,23.7,3120.24,160717.45,Active
CUST-02294,Synergy Systems 2294,Enterprise,REG-03,2024-03-29,37.9,9672.99,733386.37,Active
CUST-02295,TechCorp 2295,Mid-Market,REG-03,2024-05-06,34.3,1958.01,205723.86,Active
CUST-02296,Vanguard Solutions 2296,Enterprise,REG-01,2024-07-22,9.2,2744.35,75801.66,Churned
CUST-02297,Quantum Labs 2297,Enterprise,REG-04,2024-07-21,18.4,6217.92,209963.7,Active
CUST-02298,Horizon Inc 2298,Mid-Market,REG-04,2024-06-12,5.5,1091.9,8552.27,Active
CUST-02299,TechCorp 2299,Government,REG-01,2023-06-01,19.0,5309.27,146151.12,Active
CUST-02300,Vanguard Solutions 2300,Government,REG-01,2023-07-20,16.7,2895.08,69322.71,Churned
CUST-02301,Nexus Dynamic 2301,SMB,REG-01,2025-09-19,2.9,3545.8,20880.07,Active
CUST-02302,Innovate X 2302,Government,REG-03,2023-07-24,24.6,1668.65,115730.86,Churned
CUST-02303,Omni Digital 2303,Government,REG-02,2023-12-24,17.4,3522.64,123646.24,Active
CUST-02304,Vanguard Solutions 2304,Startup,REG-03,2024-05-23,2.5,921.74,2794.19,Active
CUST-02305,Omni Digital 2305,Startup,REG-04,2023-06-10,16.8,3718.1,138095.3,Active
CUST-02306,Synergy Systems 2306,Government,REG-04,2025-04-22,7.0,2604.48,24564.41,Active
CUST-02307,Horizon Inc 2307,Government,REG-01,2023-02-02,4.6,2146.52,21269.07,Churned
CUST-02308,Quantum Labs 2308,Startup,REG-01,2025-02-12,3.2,907.68,6471.23,Active
CUST-02309,Starlight Media 2309,Enterprise,REG-03,2023-02-08,7.1,8378.58,151503.75,Active
CUST-02310,Horizon Inc 2310,Enterprise,REG-05,2025-02-14,43.8,8928.83,1095738.61,Active
CUST-02311,Innovate X 2311,Mid-Market,REG-01,2023-11-21,32.2,1296.08,108686.62,Active
CUST-02312,Quantum Labs 2312,SMB,REG-05,2025-04-21,10.9,3694.02,120860.87,Active
CUST-02313,Innovate X 2313,Mid-Market,REG-01,2023-07-23,20.7,4073.12,124500.75,Active
CUST-02314,Nexus Dynamic 2314,Startup,REG-03,2023-04-15,9.4,1837.01,24676.28,Active
CUST-02315,Omni Digital 2315,Enterprise,REG-04,2024-05-06,36.8,4106.54,470152.71,Active
CUST-02316,Innovate X 2316,Mid-Market,REG-02,2025-01-24,28.8,4607.72,339617.48,Active
CUST-02317,Omni Digital 2317,Enterprise,REG-05,2024-04-01,49.6,2203.45,337912.38,Active
CUST-02318,Synergy Systems 2318,Mid-Market,REG-01,2023-08-08,20.8,4609.0,295805.11,Active
CUST-02319,Nexus Dynamic 2319,Enterprise,REG-01,2024-02-25,9.0,3162.76,77718.22,Churned
CUST-02320,Innovate X 2320,Enterprise,REG-05,2025-08-24,58.6,2378.73,285696.49,Active
CUST-02321,Apex Global 2321,Startup,REG-05,2024-09-01,11.1,3975.68,112303.9,Active
CUST-02322,Nexus Dynamic 2322,Enterprise,REG-04,2025-09-12,7.2,10280.94,174574.84,Active
CUST-02323,Nexus Dynamic 2323,Startup,REG-01,2025-04-14,16.8,747.13,30842.52,Active
CUST-02324,Starlight Media 2324,SMB,REG-05,2023-05-22,4.9,920.85,15240.5,Active
CUST-02325,Starlight Media 2325,Startup,REG-02,2024-08-07,19.7,3903.82,158404.7,Active
CUST-02326,Apex Global 2326,Mid-Market,REG-01,2025-04-11,4.9,4780.66,50673.73,Active
CUST-02327,Apex Global 2327,Mid-Market,REG-02,2024-01-25,24.3,3096.89,160098.36,Active
CUST-02328,Omni Digital 2328,Mid-Market,REG-05,2025-07-01,22.0,6720.0,269358.13,Active
CUST-02329,Quantum Labs 2329,Startup,REG-05,2023-06-04,10.3,3132.55,81655.99,Active
CUST-02330,Apex Global 2330,Enterprise,REG-03,2023-02-14,37.8,3908.04,217331.74,Active
CUST-02331,Synergy Systems 2331,Startup,REG-04,2023-04-26,8.4,654.07,17960.78,Active
CUST-02332,Omni Digital 2332,Government,REG-03,2024-11-21,27.1,4377.38,294649.48,Active
CUST-02333,Omni Digital 2333,SMB,REG-01,2025-03-08,18.8,2533.62,151264.39,Active
CUST-02334,Innovate X 2334,Mid-Market,REG-03,2024-10-17,5.6,5233.23,63587.02,Active
CUST-02335,Quantum Labs 2335,Government,REG-04,2024-07-13,9.7,2140.36,54128.3,Churned
CUST-02336,Synergy Systems 2336,Startup,REG-03,2023-06-05,3.2,540.65,4307.75,Churned
CUST-02337,Synergy Systems 2337,Mid-Market,REG-03,2024-08-16,31.4,6778.64,454486.72,Active
CUST-02338,Starlight Media 2338,Enterprise,REG-05,2025-09-17,37.0,9788.11,619513.17,Active
CUST-02339,Synergy Systems 2339,Startup,REG-02,2024-09-20,2.7,2025.68,18954.14,Active
CUST-02340,Nexus Dynamic 2340,Startup,REG-04,2024-09-08,12.4,1987.2,64891.57,Churned
CUST-02341,Innovate X 2341,Enterprise,REG-02,2025-04-29,12.1,10908.63,460226.06,Active
CUST-02342,TechCorp 2342,Mid-Market,REG-02,2025-01-01,18.7,2628.54,112697.33,Active
CUST-02343,Omni Digital 2343,SMB,REG-02,2025-10-01,6.5,3714.23,46807.48,Active
CUST-02344,Synergy Systems 2344,SMB,REG-01,2025-07-20,5.0,3672.5,33793.58,Active
CUST-02345,Nexus Dynamic 2345,SMB,REG-01,2024-09-23,3.8,1612.59,7798.3,Active
CUST-02346,Quantum Labs 2346,SMB,REG-01,2025-03-17,12.2,1907.23,31303.02,Active
CUST-02347,TechCorp 2347,Enterprise,REG-05,2023-05-10,43.8,7742.75,854084.57,Active
CUST-02348,Synergy Systems 2348,Startup,REG-05,2025-09-06,18.3,509.98,19800.31,Active
CUST-02349,Vanguard Solutions 2349,Enterprise,REG-03,2023-03-23,29.9,5843.84,550387.93,Churned
CUST-02350,Innovate X 2350,SMB,REG-05,2023-07-09,18.5,2693.07,168324.2,Active
CUST-02351,Starlight Media 2351,Startup,REG-05,2025-04-04,18.5,2946.08,138331.11,Active
CUST-02352,Horizon Inc 2352,Government,REG-03,2025-08-10,16.7,3727.91,173320.04,Active
CUST-02353,Synergy Systems 2353,SMB,REG-05,2023-09-25,19.6,3312.53,85272.7,Churned
CUST-02354,Omni Digital 2354,Startup,REG-02,2023-03-01,17.2,3233.66,193986.29,Active
CUST-02355,Innovate X 2355,Enterprise,REG-03,2023-04-27,9.8,2325.37,63132.74,Churned
CUST-02356,Synergy Systems 2356,Startup,REG-05,2025-04-06,9.1,1974.37,31831.21,Active
CUST-02357,TechCorp 2357,Enterprise,REG-05,2024-08-16,20.0,5410.08,143731.34,Active
CUST-02358,Innovate X 2358,Enterprise,REG-05,2024-11-02,41.2,4661.89,290513.27,Active
CUST-02359,Starlight Media 2359,SMB,REG-02,2023-02-18,7.3,1817.17,27361.13,Active
CUST-02360,TechCorp 2360,Startup,REG-04,2024-03-17,11.0,675.01,22387.52,Active
CUST-02361,TechCorp 2361,SMB,REG-03,2024-03-09,17.6,2215.1,86514.12,Active
CUST-02362,Starlight Media 2362,Startup,REG-04,2025-03-12,19.2,3188.02,209273.45,Active
CUST-02363,Omni Digital 2363,Startup,REG-01,2024-03-11,4.4,3499.63,31565.4,Active
CUST-02364,Horizon Inc 2364,Mid-Market,REG-02,2025-02-27,19.1,5904.19,149379.98,Active
CUST-02365,Synergy Systems 2365,Startup,REG-05,2023-12-22,6.1,687.95,11741.89,Active
CUST-02366,Quantum Labs 2366,Mid-Market,REG-01,2023-06-29,9.5,2267.31,63599.18,Active
CUST-02367,Apex Global 2367,Government,REG-03,2024-02-15,6.6,2409.03,21541.8,Churned
CUST-02368,Nexus Dynamic 2368,Mid-Market,REG-03,2024-12-27,39.4,1646.1,213679.17,Active
CUST-02369,TechCorp 2369,Startup,REG-05,2024-10-16,9.0,709.89,18842.05,Active
CUST-02370,Synergy Systems 2370,Enterprise,REG-04,2024-08-25,33.9,5658.85,543895.28,Active
CUST-02371,TechCorp 2371,Mid-Market,REG-01,2023-06-27,24.8,7177.35,360311.12,Active
CUST-02372,Omni Digital 2372,SMB,REG-04,2023-05-19,19.9,1929.92,69328.72,Active
CUST-02373,Quantum Labs 2373,Enterprise,REG-02,2025-01-17,12.0,3228.55,64659.43,Active
CUST-02374,TechCorp 2374,SMB,REG-02,2024-03-16,8.2,2560.6,43831.06,Active
CUST-02375,Starlight Media 2375,Government,REG-05,2023-12-25,29.3,4086.68,245171.91,Active
CUST-02376,Nexus Dynamic 2376,Mid-Market,REG-03,2023-05-11,8.4,4902.44,120564.58,Active
CUST-02377,Nexus Dynamic 2377,SMB,REG-03,2023-02-18,2.6,3806.0,17666.31,Active
CUST-02378,Vanguard Solutions 2378,Government,REG-03,2025-01-27,6.9,1783.25,39671.01,Churned
CUST-02379,Innovate X 2379,Mid-Market,REG-04,2023-10-20,31.7,5303.44,486519.99,Active
CUST-02380,Synergy Systems 2380,Enterprise,REG-04,2024-03-24,54.7,5680.51,520289.72,Active
CUST-02381,Apex Global 2381,Government,REG-02,2023-02-01,8.2,5121.17,102441.72,Active
CUST-02382,Omni Digital 2382,Government,REG-03,2025-01-01,3.3,3600.24,36150.29,Churned
CUST-02383,Vanguard Solutions 2383,Mid-Market,REG-01,2023-09-19,15.8,5447.39,109854.75,Active
CUST-02384,Vanguard Solutions 2384,SMB,REG-05,2024-05-30,16.9,1433.68,78883.63,Active
CUST-02385,Starlight Media 2385,SMB,REG-01,2023-02-06,17.4,3521.28,184547.91,Active
CUST-02386,Horizon Inc 2386,Enterprise,REG-04,2024-03-27,31.6,4509.36,467600.87,Active
CUST-02387,TechCorp 2387,Mid-Market,REG-03,2023-09-18,13.2,5690.18,152231.33,Active
CUST-02388,Vanguard Solutions 2388,Startup,REG-02,2025-04-19,11.6,1765.71,27685.88,Active
CUST-02389,Horizon Inc 2389,Government,REG-05,2023-04-20,3.4,4352.76,43480.58,Active
CUST-02390,Starlight Media 2390,Mid-Market,REG-05,2023-05-07,9.3,4195.45,91901.48,Active
CUST-02391,Innovate X 2391,Government,REG-05,2024-08-04,18.6,5937.9,266580.48,Active
CUST-02392,Quantum Labs 2392,Enterprise,REG-03,2023-11-19,32.0,8882.31,888593.12,Churned
CUST-02393,Starlight Media 2393,Mid-Market,REG-03,2024-01-21,12.4,6671.57,263259.5,Active
CUST-02394,Innovate X 2394,Government,REG-03,2023-06-29,10.2,5498.93,174592.74,Active
CUST-02395,Starlight Media 2395,Government,REG-02,2024-06-17,9.4,3732.07,50424.95,Active
CUST-02396,Synergy Systems 2396,Government,REG-01,2024-02-06,27.8,1574.86,141307.73,Active
CUST-02397,Apex Global 2397,Startup,REG-05,2025-08-04,2.9,2523.26,24334.07,Active
CUST-02398,Starlight Media 2398,Enterprise,REG-01,2023-01-16,16.0,3345.16,64487.14,Churned
CUST-02399,Innovate X 2399,Government,REG-04,2024-03-20,13.2,987.88,16541.8,Active
CUST-02400,Horizon Inc 2400,Startup,REG-04,2025-01-02,9.0,539.21,6756.71,Active
CUST-02401,Horizon Inc 2401,Government,REG-01,2023-10-23,4.7,4553.66,69874.0,Active
CUST-02402,Starlight Media 2402,Mid-Market,REG-01,2024-08-26,22.4,1331.55,68898.29,Active
CUST-02403,Apex Global 2403,Mid-Market,REG-02,2023-11-19,15.1,7064.48,272445.95,Active
CUST-02404,Synergy Systems 2404,Enterprise,REG-01,2023-07-23,45.6,11943.14,1226020.43,Active
CUST-02405,Quantum Labs 2405,Enterprise,REG-03,2025-04-16,50.0,11406.31,1933793.18,Active
CUST-02406,Omni Digital 2406,Enterprise,REG-03,2023-01-21,54.8,1983.81,238685.11,Active
CUST-02407,Apex Global 2407,Government,REG-03,2023-04-05,5.0,5501.18,57868.86,Active
CUST-02408,Innovate X 2408,Enterprise,REG-02,2023-10-16,6.1,6193.72,73486.95,Active
CUST-02409,Vanguard Solutions 2409,SMB,REG-05,2024-04-25,2.8,2653.11,15189.88,Active
CUST-02410,Innovate X 2410,Government,REG-04,2024-07-15,8.5,3658.3,64343.46,Active
CUST-02411,Omni Digital 2411,Startup,REG-04,2023-06-13,9.0,2106.9,23427.32,Active
CUST-02412,Quantum Labs 2412,Startup,REG-05,2024-06-16,18.2,2480.13,103217.92,Active
CUST-02413,Apex Global 2413,Startup,REG-01,2024-01-08,2.6,3309.98,18813.76,Active
CUST-02414,Apex Global 2414,Startup,REG-04,2025-07-07,8.8,2926.25,44923.12,Churned
CUST-02415,Starlight Media 2415,Mid-Market,REG-04,2025-06-21,29.3,7917.76,520927.39,Active
CUST-02416,TechCorp 2416,Startup,REG-05,2025-04-30,17.7,1830.49,61438.5,Churned
CUST-02417,Horizon Inc 2417,Startup,REG-03,2025-08-14,4.5,754.94,7678.65,Active
CUST-02418,Nexus Dynamic 2418,Enterprise,REG-04,2024-05-13,30.7,8913.7,750683.14,Churned
CUST-02419,Starlight Media 2419,Government,REG-05,2023-07-09,24.2,1257.0,83587.67,Active
CUST-02420,Synergy Systems 2420,Mid-Market,REG-03,2023-04-05,25.9,5145.54,448041.4,Active
CUST-02421,Nexus Dynamic 2421,Mid-Market,REG-02,2024-09-09,37.9,3339.87,322979.23,Active
CUST-02422,Quantum Labs 2422,SMB,REG-03,2025-07-27,4.4,3381.58,29716.34,Active
CUST-02423,Horizon Inc 2423,Enterprise,REG-03,2024-03-21,48.1,2827.4,427485.08,Churned
CUST-02424,Vanguard Solutions 2424,Government,REG-01,2024-12-28,18.5,5675.01,138005.93,Active
CUST-02425,Quantum Labs 2425,SMB,REG-04,2023-10-09,19.1,2107.75,67872.05,Churned
CUST-02426,Nexus Dynamic 2426,Mid-Market,REG-05,2023-06-16,37.1,5277.19,634549.93,Active
CUST-02427,Synergy Systems 2427,Enterprise,REG-01,2023-04-02,32.2,8345.47,886400.59,Active
CUST-02428,Starlight Media 2428,SMB,REG-04,2023-09-04,3.6,3977.9,19572.07,Active
CUST-02429,TechCorp 2429,SMB,REG-01,2024-05-08,3.2,3252.05,35057.97,Active
CUST-02430,Apex Global 2430,Enterprise,REG-01,2024-08-11,26.1,1510.77,63460.43,Active
CUST-02431,Quantum Labs 2431,Enterprise,REG-03,2023-07-10,29.1,9349.08,353764.13,Active
CUST-02432,Horizon Inc 2432,Enterprise,REG-05,2023-05-20,16.8,1844.69,42241.21,Active
CUST-02433,Starlight Media 2433,Enterprise,REG-01,2025-09-06,32.1,11013.54,1099120.56,Active
CUST-02434,Innovate X 2434,Startup,REG-03,2024-07-29,14.8,2946.94,75109.23,Active
CUST-02435,Synergy Systems 2435,Startup,REG-04,2024-02-28,12.7,2505.8,101516.53,Active
CUST-02436,Innovate X 2436,Startup,REG-03,2023-10-13,19.2,3180.97,131363.28,Active
CUST-02437,Apex Global 2437,Startup,REG-02,2025-09-27,10.5,3316.71,106745.4,Churned
CUST-02438,Vanguard Solutions 2438,Enterprise,REG-03,2023-12-07,8.5,5193.85,109989.85,Active
CUST-02439,Horizon Inc 2439,Mid-Market,REG-01,2024-04-24,36.1,2493.35,290533.34,Active
CUST-02440,Omni Digital 2440,Government,REG-03,2024-06-20,23.6,5075.25,236678.23,Active
CUST-02441,Quantum Labs 2441,Startup,REG-01,2024-02-20,17.5,3926.55,151273.18,Active
CUST-02442,Starlight Media 2442,Mid-Market,REG-05,2024-07-15,11.9,6024.23,127472.84,Active
CUST-02443,Nexus Dynamic 2443,Startup,REG-02,2024-07-14,7.5,1119.07,25518.69,Active
CUST-02444,Nexus Dynamic 2444,Government,REG-02,2024-07-07,4.3,2503.46,23948.48,Active
CUST-02445,Synergy Systems 2445,Enterprise,REG-04,2024-01-04,30.2,5023.42,209984.38,Active
CUST-02446,Horizon Inc 2446,Mid-Market,REG-05,2023-07-07,30.3,1068.13,41369.16,Active
CUST-02447,Apex Global 2447,Enterprise,REG-01,2024-05-20,40.0,4749.47,240015.34,Active
