campaign_id,campaign_name,campaign_date,channel,campaign_cost,impressions,clicks,leads,conversions,customers_acquired,revenue_generated
CAMP-03011,LinkedIn Ads Campaign 2025-10-12,2025-10-12,LinkedIn Ads,566.77,45081,3144,495,150,147,494009.9
CAMP-03012,Events & Webinars Campaign 2025-10-12,2025-10-12,Events & Webinars,3140.67,72828,1775,181,72,49,93389.93
CAMP-03013,Partner Referrals Campaign 2025-10-13,2025-10-13,Partner Referrals,1062.45,40096,2977,551,181,173,647963.19
CAMP-03014,Events & Webinars Campaign 2025-10-13,2025-10-13,Events & Webinars,786.94,91780,6387,1250,188,138,577824.04
CAMP-03015,Google Ads Campaign 2025-10-13,2025-10-13,Google Ads,857.32,51334,3008,182,44,37,52770.47
CAMP-03016,Events & Webinars Campaign 2025-10-14,2025-10-14,Events & Webinars,1967.77,78758,5209,843,220,150,568052.97
CAMP-03017,Partner Referrals Campaign 2025-10-14,2025-10-14,Partner Referrals,3302.73,82034,1860,200,21,13,57604.61
CAMP-03018,Google Ads Campaign 2025-10-14,2025-10-14,Google Ads,3164.61,55630,3991,394,85,80,97701.58
CAMP-03019,Events & Webinars Campaign 2025-10-15,2025-10-15,Events & Webinars,730.64,21258,505,57,7,5,5254.61
CAMP-03020,Email Campaigns Campaign 2025-10-15,2025-10-15,Email Campaigns,2236.95,71223,2888,575,92,66,93019.73
CAMP-03021,Google Ads Campaign 2025-10-15,2025-10-15,Google Ads,1011.51,60136,2008,327,115,91,269655.51
CAMP-03022,Partner Referrals Campaign 2025-10-15,2025-10-15,Partner Referrals,2466.45,52173,1390,160,50,32,137999.77
CAMP-03023,Partner Referrals Campaign 2025-10-16,2025-10-16,Partner Referrals,2026.31,43164,3051,421,156,144,274452.15
CAMP-03024,LinkedIn Ads Campaign 2025-10-16,2025-10-16,LinkedIn Ads,1344.68,87573,6530,1244,222,151,491402.3
CAMP-03025,SEO Content Campaign 2025-10-17,2025-10-17,SEO Content,1375.07,48178,1151,191,22,20,74128.55
CAMP-03026,Partner Referrals Campaign 2025-10-17,2025-10-17,Partner Referrals,2169.17,51847,3021,591,227,195,840242.99
CAMP-03027,Events & Webinars Campaign 2025-10-18,2025-10-18,Events & Webinars,1596.25,63716,2915,292,48,45,174237.05
CAMP-03028,Partner Referrals Campaign 2025-10-18,2025-10-18,Partner Referrals,540.8,70487,3227,467,163,161,292638.16
CAMP-03029,SEO Content Campaign 2025-10-18,2025-10-18,SEO Content,1479.31,83226,4820,438,87,56,168518.67
CAMP-03030,Email Campaigns Campaign 2025-10-18,2025-10-18,Email Campaigns,3333.57,36291,1206,101,29,22,69437.95
CAMP-03031,Partner Referrals Campaign 2025-10-19,2025-10-19,Partner Referrals,3221.01,26991,1153,225,32,27,98994.45
CAMP-03032,LinkedIn Ads Campaign 2025-10-19,2025-10-19,LinkedIn Ads,549.81,12196,556,75,21,15,50507.91
CAMP-03033,Events & Webinars Campaign 2025-10-19,2025-10-19,Events & Webinars,2342.4,69032,3212,625,127,85,204585.3
CAMP-03034,Events & Webinars Campaign 2025-10-20,2025-10-20,Events & Webinars,3499.12,68407,1786,178,70,62,140445.83
CAMP-03035,LinkedIn Ads Campaign 2025-10-20,2025-10-20,LinkedIn Ads,302.39,16304,999,105,37,34,55029.43
CAMP-03036,Google Ads Campaign 2025-10-20,2025-10-20,Google Ads,403.7,65292,2526,397,142,126,171977.62
CAMP-03037,Email Campaigns Campaign 2025-10-20,2025-10-20,Email Campaigns,551.33,58301,3483,278,69,66,72036.85
CAMP-03038,Email Campaigns Campaign 2025-10-21,2025-10-21,Email Campaigns,2787.07,21975,1464,209,57,56,115034.81
CAMP-03039,Events & Webinars Campaign 2025-10-21,2025-10-21,Events & Webinars,2490.02,23745,1554,80,28,18,19251.18
CAMP-03040,LinkedIn Ads Campaign 2025-10-21,2025-10-21,LinkedIn Ads,991.48,87878,5662,385,69,59,104309.25
CAMP-03041,Google Ads Campaign 2025-10-22,2025-10-22,Google Ads,320.31,41502,2933,170,60,50,142755.01
CAMP-03042,SEO Content Campaign 2025-10-22,2025-10-22,SEO Content,2569.29,86626,6544,936,253,170,271434.1
CAMP-03043,LinkedIn Ads Campaign 2025-10-22,2025-10-22,LinkedIn Ads,854.68,67043,2237,200,68,63,150375.26
CAMP-03044,SEO Content Campaign 2025-10-23,2025-10-23,SEO Content,1074.08,73901,3343,662,258,248,502089.07
CAMP-03045,Partner Referrals Campaign 2025-10-23,2025-10-23,Partner Referrals,1918.48,30455,939,68,15,12,29005.23
CAMP-03046,Events & Webinars Campaign 2025-10-23,2025-10-23,Events & Webinars,922.54,78583,3923,668,131,109,91396.44
CAMP-03047,Email Campaigns Campaign 2025-10-23,2025-10-23,Email Campaigns,1882.67,26403,927,123,44,39,41809.52
CAMP-03048,Partner Referrals Campaign 2025-10-24,2025-10-24,Partner Referrals,2479.65,70194,4406,847,284,171,152253.42
CAMP-03049,Events & Webinars Campaign 2025-10-24,2025-10-24,Events & Webinars,1154.89,79623,4572,562,176,164,202133.14
CAMP-03050,LinkedIn Ads Campaign 2025-10-24,2025-10-24,LinkedIn Ads,1367.23,68846,2029,297,35,33,42936.11
CAMP-03051,Email Campaigns Campaign 2025-10-24,2025-10-24,Email Campaigns,1806.58,59001,1332,117,45,34,47501.1
CAMP-03052,SEO Content Campaign 2025-10-25,2025-10-25,SEO Content,2199.28,70523,3731,670,97,94,196354.93
CAMP-03053,Events & Webinars Campaign 2025-10-25,2025-10-25,Events & Webinars,1131.21,65021,4715,905,264,205,515896.15
CAMP-03054,LinkedIn Ads Campaign 2025-10-25,2025-10-25,LinkedIn Ads,388.4,62279,3463,438,143,107,298261.62
CAMP-03055,LinkedIn Ads Campaign 2025-10-26,2025-10-26,LinkedIn Ads,719.38,50992,2530,276,53,44,61198.92
CAMP-03056,Email Campaigns Campaign 2025-10-26,2025-10-26,Email Campaigns,2517.37,17144,913,124,24,22,64897.95
CAMP-03057,Partner Referrals Campaign 2025-10-27,2025-10-27,Partner Referrals,1661.98,10004,540,64,13,8,11758.61
CAMP-03058,Email Campaigns Campaign 2025-10-27,2025-10-27,Email Campaigns,1718.17,62312,3954,635,120,88,312040.92
CAMP-03059,Events & Webinars Campaign 2025-10-27,2025-10-27,Events & Webinars,1697.61,31673,2365,298,107,71,165757.18
CAMP-03060,Google Ads Campaign 2025-10-27,2025-10-27,Google Ads,2800.3,6615,313,21,5,4,5754.39
CAMP-03061,LinkedIn Ads Campaign 2025-10-28,2025-10-28,LinkedIn Ads,2328.89,22001,1392,160,29,22,77785.67
CAMP-03062,Email Campaigns Campaign 2025-10-28,2025-10-28,Email Campaigns,1333.06,84836,5023,876,113,106,292470.37
CAMP-03063,Partner Referrals Campaign 2025-10-28,2025-10-28,Partner Referrals,330.41,40977,1051,93,37,36,144972.97
CAMP-03064,Google Ads Campaign 2025-10-28,2025-10-28,Google Ads,3318.05,15958,503,71,18,12,31462.14
CAMP-03065,Events & Webinars Campaign 2025-10-29,2025-10-29,Events & Webinars,1220.2,47854,1969,241,61,44,170492.48
CAMP-03066,Google Ads Campaign 2025-10-29,2025-10-29,Google Ads,909.0,44905,2746,373,61,41,117324.61
CAMP-03067,Email Campaigns Campaign 2025-10-29,2025-10-29,Email Campaigns,394.94,87146,5381,808,95,68,186069.55
CAMP-03068,Partner Referrals Campaign 2025-10-30,2025-10-30,Partner Referrals,610.03,98322,4776,832,233,224,551512.89
CAMP-03069,Email Campaigns Campaign 2025-10-30,2025-10-30,Email Campaigns,915.68,52483,2340,228,34,32,139119.19
CAMP-03070,LinkedIn Ads Campaign 2025-10-30,2025-10-30,LinkedIn Ads,706.57,69992,3960,381,47,37,105145.98
CAMP-03071,SEO Content Campaign 2025-10-30,2025-10-30,SEO Content,1253.45,51054,1108,168,30,29,98132.6
CAMP-03072,Partner Referrals Campaign 2025-10-31,2025-10-31,Partner Referrals,1781.68,72970,3203,286,45,38,126778.93
CAMP-03073,Google Ads Campaign 2025-10-31,2025-10-31,Google Ads,3371.36,40424,2695,474,179,164,392005.45
CAMP-03074,Events & Webinars Campaign 2025-11-01,2025-11-01,Events & Webinars,2338.68,47670,3013,248,83,60,152833.79
CAMP-03075,LinkedIn Ads Campaign 2025-11-01,2025-11-01,LinkedIn Ads,2707.41,45592,3213,269,60,50,64138.87
CAMP-03076,Partner Referrals Campaign 2025-11-01,2025-11-01,Partner Referrals,2573.98,39531,2947,472,79,62,153289.18
CAMP-03077,SEO Content Campaign 2025-11-01,2025-11-01,SEO Content,422.2,12659,330,50,8,7,24507.46
CAMP-03078,Partner Referrals Campaign 2025-11-02,2025-11-02,Partner Referrals,2147.31,79715,5369,323,67,47,74735.03
CAMP-03079,Events & Webinars Campaign 2025-11-02,2025-11-02,Events & Webinars,1706.91,21393,613,79,15,11,28537.54
CAMP-03080,Email Campaigns Campaign 2025-11-02,2025-11-02,Email Campaigns,2885.61,47497,3457,567,155,133,259689.21
CAMP-03081,LinkedIn Ads Campaign 2025-11-02,2025-11-02,LinkedIn Ads,1794.35,82752,4769,611,124,87,252330.91
CAMP-03082,Google Ads Campaign 2025-11-03,2025-11-03,Google Ads,1237.57,12150,422,68,12,8,21100.33
CAMP-03083,Email Campaigns Campaign 2025-11-03,2025-11-03,Email Campaigns,2531.76,11369,302,49,5,3,12917.37
CAMP-03084,Email Campaigns Campaign 2025-11-04,2025-11-04,Email Campaigns,2739.08,66457,4937,484,188,146,331598.04
CAMP-03085,LinkedIn Ads Campaign 2025-11-04,2025-11-04,LinkedIn Ads,2207.69,76645,2380,294,108,94,271166.35
CAMP-03086,SEO Content Campaign 2025-11-04,2025-11-04,SEO Content,349.79,91093,3885,746,207,144,377858.84
CAMP-03087,LinkedIn Ads Campaign 2025-11-05,2025-11-05,LinkedIn Ads,2143.32,72323,2098,308,87,55,104197.43
CAMP-03088,Email Campaigns Campaign 2025-11-05,2025-11-05,Email Campaigns,443.94,90460,2305,180,20,19,66550.11
CAMP-03089,Partner Referrals Campaign 2025-11-06,2025-11-06,Partner Referrals,1071.88,10810,359,24,7,5,19754.94
CAMP-03090,Email Campaigns Campaign 2025-11-06,2025-11-06,Email Campaigns,318.96,91352,4061,283,71,57,195183.73
CAMP-03091,Events & Webinars Campaign 2025-11-06,2025-11-06,Events & Webinars,2834.87,8447,372,36,6,4,7852.15
CAMP-03092,SEO Content Campaign 2025-11-06,2025-11-06,SEO Content,3220.72,82861,2621,199,68,55,163725.78
CAMP-03093,Google Ads Campaign 2025-11-07,2025-11-07,Google Ads,1579.94,44845,1606,131,40,29,122796.78
CAMP-03094,Events & Webinars Campaign 2025-11-07,2025-11-07,Events & Webinars,1668.42,20224,842,87,22,13,22172.0
CAMP-03095,LinkedIn Ads Campaign 2025-11-07,2025-11-07,LinkedIn Ads,1426.43,65411,4226,654,127,118,286986.28
CAMP-03096,SEO Content Campaign 2025-11-08,2025-11-08,SEO Content,544.52,6723,534,63,11,8,9730.82
CAMP-03097,LinkedIn Ads Campaign 2025-11-08,2025-11-08,LinkedIn Ads,359.1,62015,3009,241,79,48,95198.91
CAMP-03098,Google Ads Campaign 2025-11-08,2025-11-08,Google Ads,1599.08,47721,2076,148,16,14,40216.02
CAMP-03099,Email Campaigns Campaign 2025-11-08,2025-11-08,Email Campaigns,857.94,5736,131,11,2,1,4458.04
CAMP-03100,Events & Webinars Campaign 2025-11-09,2025-11-09,Events & Webinars,1677.08,51224,3079,172,47,34,65669.18
CAMP-03101,Google Ads Campaign 2025-11-09,2025-11-09,Google Ads,2514.08,24669,1456,147,36,29,36934.46
CAMP-03102,SEO Content Campaign 2025-11-09,2025-11-09,SEO Content,2673.5,56796,1224,119,44,33,86417.99
CAMP-03103,SEO Content Campaign 2025-11-10,2025-11-10,SEO Content,3480.1,17265,1150,150,33,22,88905.08
CAMP-03104,LinkedIn Ads Campaign 2025-11-10,2025-11-10,LinkedIn Ads,2953.34,68819,3862,479,183,157,262599.37
CAMP-03105,Events & Webinars Campaign 2025-11-10,2025-11-10,Events & Webinars,1167.42,98113,6905,971,158,99,292469.12
CAMP-03106,Google Ads Campaign 2025-11-11,2025-11-11,Google Ads,1640.24,57082,3644,246,96,81,341634.26
CAMP-03107,LinkedIn Ads Campaign 2025-11-11,2025-11-11,LinkedIn Ads,2819.56,67368,4401,487,162,122,534280.79
CAMP-03108,Events & Webinars Campaign 2025-11-12,2025-11-12,Events & Webinars,2182.08,92584,5152,980,189,168,661689.22
CAMP-03109,Email Campaigns Campaign 2025-11-12,2025-11-12,Email Campaigns,1666.76,51115,3146,315,106,68,209680.36
CAMP-03110,Google Ads Campaign 2025-11-13,2025-11-13,Google Ads,577.48,88637,2506,367,120,95,239790.57
CAMP-03111,Partner Referrals Campaign 2025-11-13,2025-11-13,Partner Referrals,3329.51,94016,2618,349,100,61,63945.7
CAMP-03112,SEO Content Campaign 2025-11-13,2025-11-13,SEO Content,725.85,23553,648,126,49,45,123302.55
CAMP-03113,SEO Content Campaign 2025-11-14,2025-11-14,SEO Content,2554.89,14992,589,71,21,13,22373.16
CAMP-03114,Partner Referrals Campaign 2025-11-14,2025-11-14,Partner Referrals,3093.9,41625,3158,224,64,53,99537.84
CAMP-03115,Email Campaigns Campaign 2025-11-14,2025-11-14,Email Campaigns,2335.59,23378,878,94,19,13,19312.07
CAMP-03116,LinkedIn Ads Campaign 2025-11-14,2025-11-14,LinkedIn Ads,2659.61,83584,2523,318,92,88,360669.86
CAMP-03117,SEO Content Campaign 2025-11-15,2025-11-15,SEO Content,1952.0,98309,2209,398,92,73,163092.85
CAMP-03118,LinkedIn Ads Campaign 2025-11-15,2025-11-15,LinkedIn Ads,2113.4,77775,2089,190,52,50,125160.3
CAMP-03119,Google Ads Campaign 2025-11-15,2025-11-15,Google Ads,2051.01,47370,3276,648,124,87,254802.48
CAMP-03120,LinkedIn Ads Campaign 2025-11-16,2025-11-16,LinkedIn Ads,1158.98,65291,3897,331,119,98,167616.8
CAMP-03121,Email Campaigns Campaign 2025-11-16,2025-11-16,Email Campaigns,1021.3,73007,5569,966,157,115,317918.19
CAMP-03122,SEO Content Campaign 2025-11-16,2025-11-16,SEO Content,1135.57,36845,2005,358,99,71,151861.74
CAMP-03123,SEO Content Campaign 2025-11-17,2025-11-17,SEO Content,2185.12,41706,2536,205,37,35,140155.03
CAMP-03124,LinkedIn Ads Campaign 2025-11-17,2025-11-17,LinkedIn Ads,1599.23,9267,687,82,27,17,32468.34
CAMP-03125,Email Campaigns Campaign 2025-11-17,2025-11-17,Email Campaigns,1557.6,28545,713,59,14,9,31025.93
CAMP-03126,Partner Referrals Campaign 2025-11-17,2025-11-17,Partner Referrals,2301.2,14849,363,67,12,7,14401.73
CAMP-03127,Partner Referrals Campaign 2025-11-18,2025-11-18,Partner Referrals,3062.35,9716,543,90,25,23,86004.19
CAMP-03128,LinkedIn Ads Campaign 2025-11-18,2025-11-18,LinkedIn Ads,2626.52,31405,1719,208,51,33,65927.77
CAMP-03129,SEO Content Campaign 2025-11-18,2025-11-18,SEO Content,2937.43,35360,1067,106,21,17,41313.96
CAMP-03130,LinkedIn Ads Campaign 2025-11-19,2025-11-19,LinkedIn Ads,345.67,95693,4952,911,170,102,106933.98
CAMP-03131,Google Ads Campaign 2025-11-19,2025-11-19,Google Ads,1035.28,49206,3768,461,180,167,601649.31
CAMP-03132,Partner Referrals Campaign 2025-11-20,2025-11-20,Partner Referrals,1073.07,44815,2854,487,99,92,165389.62
CAMP-03133,Events & Webinars Campaign 2025-11-20,2025-11-20,Events & Webinars,3491.26,38415,2592,264,96,81,225874.3
CAMP-03134,SEO Content Campaign 2025-11-20,2025-11-20,SEO Content,3143.77,91265,3277,365,64,49,118296.11
CAMP-03135,Email Campaigns Campaign 2025-11-20,2025-11-20,Email Campaigns,782.34,27503,684,82,27,16,13521.56
CAMP-03136,Google Ads Campaign 2025-11-21,2025-11-21,Google Ads,966.37,16657,530,39,9,8,6693.25
CAMP-03137,SEO Content Campaign 2025-11-21,2025-11-21,SEO Content,692.0,29453,2268,140,17,14,18926.62
CAMP-03138,Partner Referrals Campaign 2025-11-22,2025-11-22,Partner Referrals,2547.7,69070,4306,409,110,100,363019.34
CAMP-03139,Google Ads Campaign 2025-11-22,2025-11-22,Google Ads,1532.72,57805,2364,377,124,115,346768.51
CAMP-03140,SEO Content Campaign 2025-11-23,2025-11-23,SEO Content,3355.65,28786,1611,289,81,53,146035.8
CAMP-03141,Partner Referrals Campaign 2025-11-23,2025-11-23,Partner Referrals,898.28,19004,623,115,15,13,44675.29
CAMP-03142,LinkedIn Ads Campaign 2025-11-23,2025-11-23,LinkedIn Ads,541.77,42946,1338,240,35,32,132083.69
CAMP-03143,Email Campaigns Campaign 2025-11-24,2025-11-24,Email Campaigns,2630.54,88051,2948,215,31,27,114603.77
CAMP-03144,LinkedIn Ads Campaign 2025-11-24,2025-11-24,LinkedIn Ads,3498.36,26449,920,148,34,25,57254.08
CAMP-03145,Partner Referrals Campaign 2025-11-25,2025-11-25,Partner Referrals,2525.33,45772,3092,538,175,171,735050.54
CAMP-03146,SEO Content Campaign 2025-11-25,2025-11-25,SEO Content,1710.45,25987,1648,85,33,28,53922.32
CAMP-03147,Email Campaigns Campaign 2025-11-25,2025-11-25,Email Campaigns,1676.57,7918,558,50,6,4,4944.13
CAMP-03148,Email Campaigns Campaign 2025-11-26,2025-11-26,Email Campaigns,1284.97,59167,1316,244,94,62,239896.63
CAMP-03149,SEO Content Campaign 2025-11-26,2025-11-26,SEO Content,3133.83,72848,3609,403,57,55,213796.48
CAMP-03150,LinkedIn Ads Campaign 2025-11-26,2025-11-26,LinkedIn Ads,3358.24,45224,2083,209,80,49,161030.57
CAMP-03151,Events & Webinars Campaign 2025-11-27,2025-11-27,Events & Webinars,625.84,89463,5432,675,232,195,620585.03
CAMP-03152,SEO Content Campaign 2025-11-27,2025-11-27,SEO Content,1930.5,28727,653,68,11,9,9683.3
CAMP-03153,Google Ads Campaign 2025-11-27,2025-11-27,Google Ads,2257.3,50648,3405,472,176,133,125209.4
CAMP-03154,Events & Webinars Campaign 2025-11-28,2025-11-28,Events & Webinars,434.38,35567,1931,271,28,18,71091.67
CAMP-03155,Email Campaigns Campaign 2025-11-28,2025-11-28,Email Campaigns,2746.66,33612,2588,462,108,65,146693.46
CAMP-03156,Google Ads Campaign 2025-11-29,2025-11-29,Google Ads,1885.11,60112,4164,662,136,109,137461.39
CAMP-03157,SEO Content Campaign 2025-11-29,2025-11-29,SEO Content,2012.42,76278,2720,436,172,171,505797.65
CAMP-03158,Events & Webinars Campaign 2025-11-29,2025-11-29,Events & Webinars,1934.86,78115,3464,407,143,129,193774.3
CAMP-03159,Email Campaigns Campaign 2025-11-30,2025-11-30,Email Campaigns,2572.8,5753,450,47,8,7,14479.15
CAMP-03160,SEO Content Campaign 2025-11-30,2025-11-30,SEO Content,1857.46,43746,963,83,13,9,37433.73
CAMP-03161,Google Ads Campaign 2025-11-30,2025-11-30,Google Ads,3362.13,51573,1596,163,24,18,24698.94
CAMP-03162,LinkedIn Ads Campaign 2025-11-30,2025-11-30,LinkedIn Ads,3042.22,45639,2018,388,71,63,220636.92
CAMP-03163,SEO Content Campaign 2025-12-01,2025-12-01,SEO Content,641.6,73351,3214,574,109,86,332890.23
CAMP-03164,Google Ads Campaign 2025-12-01,2025-12-01,Google Ads,1741.85,44096,940,184,19,13,32322.13
CAMP-03165,Events & Webinars Campaign 2025-12-01,2025-12-01,Events & Webinars,2255.29,37291,2239,356,79,69,233911.6
CAMP-03166,LinkedIn Ads Campaign 2025-12-02,2025-12-02,LinkedIn Ads,2111.11,94704,2282,172,51,35,93252.49
CAMP-03167,SEO Content Campaign 2025-12-02,2025-12-02,SEO Content,2705.5,46469,2191,314,98,59,88768.01
CAMP-03168,SEO Content Campaign 2025-12-03,2025-12-03,SEO Content,2122.98,72951,4524,869,280,212,719526.43
CAMP-03169,Events & Webinars Campaign 2025-12-03,2025-12-03,Events & Webinars,3378.03,37219,1148,201,63,42,47062.06
CAMP-03170,LinkedIn Ads Campaign 2025-12-04,2025-12-04,LinkedIn Ads,777.17,64846,3279,483,188,117,502623.99
CAMP-03171,Events & Webinars Campaign 2025-12-04,2025-12-04,Events & Webinars,2462.55,53509,1521,217,85,55,132486.75
CAMP-03172,Email Campaigns Campaign 2025-12-05,2025-12-05,Email Campaigns,2685.84,85249,3214,606,152,136,487687.0
CAMP-03173,LinkedIn Ads Campaign 2025-12-05,2025-12-05,LinkedIn Ads,3014.6,71180,5180,918,335,223,237663.02
CAMP-03174,Google Ads Campaign 2025-12-05,2025-12-05,Google Ads,1330.91,21944,557,55,12,8,29075.87
CAMP-03175,Email Campaigns Campaign 2025-12-06,2025-12-06,Email Campaigns,2325.02,93356,3469,489,190,130,497091.32
CAMP-03176,Google Ads Campaign 2025-12-06,2025-12-06,Google Ads,949.31,37867,2906,147,24,15,60840.68
CAMP-03177,SEO Content Campaign 2025-12-06,2025-12-06,SEO Content,467.72,95935,6817,1008,368,252,830130.32
CAMP-03178,SEO Content Campaign 2025-12-07,2025-12-07,SEO Content,2237.76,94465,4828,702,126,104,304608.11
CAMP-03179,LinkedIn Ads Campaign 2025-12-07,2025-12-07,LinkedIn Ads,2514.46,58099,2956,470,82,81,168624.38
CAMP-03180,Partner Referrals Campaign 2025-12-07,2025-12-07,Partner Referrals,557.97,7341,397,31,12,11,39030.37
CAMP-03181,Email Campaigns Campaign 2025-12-07,2025-12-07,Email Campaigns,468.61,57080,3411,670,199,134,443730.79
CAMP-03182,Events & Webinars Campaign 2025-12-08,2025-12-08,Events & Webinars,3077.79,65955,3569,570,193,163,632538.64
CAMP-03183,SEO Content Campaign 2025-12-08,2025-12-08,SEO Content,422.12,85990,5407,434,136,125,508782.07
CAMP-03184,SEO Content Campaign 2025-12-09,2025-12-09,SEO Content,520.88,24209,1486,90,11,8,35775.64
CAMP-03185,Events & Webinars Campaign 2025-12-09,2025-12-09,Events & Webinars,3150.64,24131,623,118,46,35,109870.27
CAMP-03186,Partner Referrals Campaign 2025-12-09,2025-12-09,Partner Referrals,1871.68,30038,1448,97,19,15,51529.07
CAMP-03187,Email Campaigns Campaign 2025-12-10,2025-12-10,Email Campaigns,2004.76,65809,2701,344,80,54,56380.51
CAMP-03188,Events & Webinars Campaign 2025-12-10,2025-12-10,Events & Webinars,945.54,61440,3857,241,83,81,121147.01
CAMP-03189,SEO Content Campaign 2025-12-10,2025-12-10,SEO Content,907.83,80060,1962,390,91,82,119890.12
CAMP-03190,Partner Referrals Campaign 2025-12-10,2025-12-10,Partner Referrals,2837.43,67472,2401,281,109,102,255862.69
CAMP-03191,Partner Referrals Campaign 2025-12-11,2025-12-11,Partner Referrals,3497.52,18280,710,43,13,10,40583.8
CAMP-03192,Email Campaigns Campaign 2025-12-11,2025-12-11,Email Campaigns,1304.71,95093,6884,466,113,89,118968.98
CAMP-03193,LinkedIn Ads Campaign 2025-12-11,2025-12-11,LinkedIn Ads,2367.86,45543,2307,222,85,83,368617.62
CAMP-03194,SEO Content Campaign 2025-12-11,2025-12-11,SEO Content,2069.61,21506,515,83,30,28,97478.54
CAMP-03195,Email Campaigns Campaign 2025-12-12,2025-12-12,Email Campaigns,514.61,66249,3243,558,216,163,156794.62
CAMP-03196,Google Ads Campaign 2025-12-12,2025-12-12,Google Ads,497.45,27600,2048,372,88,86,384584.54
CAMP-03197,Partner Referrals Campaign 2025-12-12,2025-12-12,Partner Referrals,2222.4,65598,1375,230,75,65,116074.12
CAMP-03198,LinkedIn Ads Campaign 2025-12-13,2025-12-13,LinkedIn Ads,2850.54,68580,1844,194,37,27,71689.29
CAMP-03199,Partner Referrals Campaign 2025-12-13,2025-12-13,Partner Referrals,2725.61,73731,1801,352,67,44,84204.87
CAMP-03200,Google Ads Campaign 2025-12-13,2025-12-13,Google Ads,2227.07,98923,2878,267,70,51,76349.37
CAMP-03201,SEO Content Campaign 2025-12-13,2025-12-13,SEO Content,2639.84,72936,4979,279,90,87,347826.19
