operation_id,order_id,processing_time,fulfillment_time,delivery_time,inventory_level,inventory_turnover,sla_target,sla_actual,sla_status
OPS-007804,ORD-007804,1.8,1.3,5.8,1536,8.05,5.0,5.9,Breached
OPS-011768,ORD-011768,0.7,5.4,6.5,703,5.16,5.0,6.8,Breached
OPS-012295,ORD-012295,3.0,5.6,4.8,118,5.93,5.0,5.2,Breached
OPS-005098,ORD-005098,2.4,5.8,6.7,863,10.12,5.0,7.0,Breached
OPS-006685,ORD-006685,0.7,7.5,5.9,1893,6.13,5.0,6.2,Breached
OPS-006549,ORD-006549,1.5,6.0,3.6,1929,12.24,5.0,3.9,Met
OPS-008562,ORD-008562,0.7,5.8,4.7,907,9.83,5.0,5.0,Met
OPS-010900,ORD-010900,1.7,5.7,4.6,1138,13.71,5.0,4.9,Met
OPS-011062,ORD-011062,1.7,2.7,2.6,1482,8.82,5.0,2.8,Met
OPS-000426,ORD-000426,2.4,6.8,4.9,141,4.54,5.0,5.3,Breached
OPS-003937,ORD-003937,3.5,4.1,1.2,1238,5.93,5.0,1.5,Met
OPS-000347,ORD-000347,2.9,5.9,3.4,1481,9.46,5.0,3.8,Met
OPS-005629,ORD-005629,3.6,1.4,1.8,271,13.57,5.0,2.0,Met
OPS-007992,ORD-007992,2.4,3.5,4.7,1631,8.31,5.0,4.9,Met
OPS-004659,ORD-004659,1.4,1.3,3.0,1226,5.8,5.0,3.1,Met
OPS-007331,ORD-007331,1.7,4.8,5.3,1453,13.54,5.0,5.6,Breached
OPS-007096,ORD-007096,2.6,2.1,2.5,1184,10.54,5.0,2.7,Met
OPS-004339,ORD-004339,3.2,5.7,5.1,501,6.86,5.0,5.5,Breached
OPS-010061,ORD-010061,3.6,3.7,3.0,757,9.53,5.0,3.3,Met
OPS-004196,ORD-004196,1.0,7.7,4.8,1616,6.26,5.0,5.2,Breached
OPS-003294,ORD-003294,1.9,4.4,7.0,581,5.8,5.0,7.3,Breached
OPS-006162,ORD-006162,2.8,7.5,5.2,649,10.38,5.0,5.6,Breached
OPS-000928,ORD-000928,2.6,7.4,5.1,1538,7.76,5.0,5.5,Breached
OPS-010126,ORD-010126,2.2,1.7,4.2,1394,13.9,5.0,4.4,Met
OPS-005066,ORD-005066,1.0,7.4,5.7,532,9.38,5.0,6.0,Breached
OPS-009470,ORD-009470,1.4,1.9,2.6,1683,9.22,5.0,2.7,Met
OPS-009003,ORD-009003,1.3,5.1,2.2,661,6.47,5.0,2.5,Met
OPS-000706,ORD-000706,1.8,4.6,3.7,1326,13.08,5.0,4.0,Met
OPS-000579,ORD-000579,3.0,7.7,5.6,1515,6.29,5.0,6.0,Breached
OPS-000539,ORD-000539,3.4,2.9,2.6,1174,10.89,5.0,2.9,Met
OPS-008650,ORD-008650,1.6,3.7,3.8,168,13.74,5.0,4.0,Met
OPS-010856,ORD-010856,2.5,1.2,1.9,365,5.47,5.0,2.1,Met
OPS-008302,ORD-008302,2.2,1.5,4.1,1778,6.63,5.0,4.3,Met
OPS-011090,ORD-011090,1.3,4.8,3.4,1097,7.09,5.0,3.7,Met
OPS-007028,ORD-007028,0.9,5.6,5.3,604,8.0,5.0,5.6,Breached
OPS-004118,ORD-004118,1.6,6.3,6.0,462,8.39,5.0,6.3,Breached
OPS-012359,ORD-012359,1.0,2.4,6.1,1464,9.35,5.0,6.2,Breached
OPS-005660,ORD-005660,4.0,1.8,5.1,898,5.18,5.0,5.3,Breached
OPS-005508,ORD-005508,2.5,2.2,1.2,936,7.32,5.0,1.4,Met
OPS-006056,ORD-006056,4.0,3.5,6.9,437,10.98,5.0,7.2,Breached
OPS-004236,ORD-004236,2.0,2.1,1.5,1767,5.28,5.0,1.7,Met
OPS-001938,ORD-001938,3.2,3.0,4.2,1545,6.24,5.0,4.5,Met
OPS-010438,ORD-010438,1.3,4.7,5.7,1256,10.53,5.0,6.0,Breached
OPS-007383,ORD-007383,0.5,4.6,1.5,850,11.97,5.0,1.7,Met
OPS-007426,ORD-007426,2.6,3.2,3.8,1488,8.32,5.0,4.0,Met
OPS-010080,ORD-010080,1.6,8.0,2.6,1631,4.31,5.0,3.0,Met
OPS-011781,ORD-011781,1.8,1.1,1.6,786,8.41,5.0,1.7,Met
OPS-012156,ORD-012156,2.3,4.3,2.3,285,13.79,5.0,2.6,Met
OPS-005487,ORD-005487,3.3,3.1,2.4,1915,11.69,5.0,2.7,Met
OPS-008933,ORD-008933,1.8,1.3,5.3,1732,10.96,5.0,5.4,Breached
OPS-002518,ORD-002518,4.0,7.6,4.8,732,10.29,5.0,5.3,Breached
OPS-010049,ORD-010049,2.7,7.1,5.4,1906,4.55,5.0,5.8,Breached
OPS-011923,ORD-011923,3.5,1.4,6.6,309,9.18,5.0,6.8,Breached
OPS-002722,ORD-002722,1.9,7.2,3.1,1942,6.68,5.0,3.5,Met
OPS-003476,ORD-003476,1.5,7.5,5.2,861,5.11,5.0,5.6,Breached
OPS-004573,ORD-004573,2.8,2.4,6.6,1890,6.1,5.0,6.8,Breached
OPS-000136,ORD-000136,3.2,5.4,5.9,1145,12.74,5.0,6.3,Breached
OPS-003051,ORD-003051,1.2,7.0,4.3,1309,11.23,5.0,4.6,Met
OPS-009067,ORD-009067,3.4,4.0,4.1,570,6.93,5.0,4.4,Met
OPS-001657,ORD-001657,1.2,1.8,3.3,1251,7.91,5.0,3.4,Met
OPS-008658,ORD-008658,3.0,1.3,5.5,1260,4.01,5.0,5.7,Breached
OPS-006722,ORD-006722,1.7,5.6,4.3,1734,11.41,5.0,4.6,Met
OPS-002710,ORD-002710,3.5,5.8,3.3,307,5.34,5.0,3.7,Met
OPS-006829,ORD-006829,3.1,3.1,5.6,320,10.7,5.0,5.9,Breached
OPS-012263,ORD-012263,1.3,6.7,6.1,947,13.4,5.0,6.4,Breached
OPS-005054,ORD-005054,0.5,4.6,3.4,669,11.85,5.0,3.6,Met
OPS-009604,ORD-009604,2.4,1.8,6.0,688,7.08,5.0,6.2,Breached
OPS-004898,ORD-004898,3.5,5.2,1.5,1948,12.98,5.0,1.9,Met
OPS-002364,ORD-002364,2.9,8.0,2.9,622,6.23,5.0,3.4,Met
OPS-011147,ORD-011147,3.1,2.9,3.7,1392,5.88,5.0,4.0,Met
OPS-003892,ORD-003892,3.0,1.1,4.3,1710,11.15,5.0,4.5,Met
OPS-001639,ORD-001639,2.0,5.1,3.3,768,5.1,5.0,3.6,Met
OPS-001762,ORD-001762,3.7,5.9,3.2,136,6.64,5.0,3.6,Met
OPS-010987,ORD-010987,3.1,3.2,2.5,1179,8.13,5.0,2.8,Met
OPS-011722,ORD-011722,3.1,1.5,5.7,723,11.9,5.0,5.9,Breached
OPS-003569,ORD-003569,2.8,2.5,4.9,919,5.16,5.0,5.1,Breached
OPS-010694,ORD-010694,2.1,6.6,1.5,666,5.14,5.0,1.9,Met
OPS-007099,ORD-007099,1.5,5.8,3.0,1680,7.74,5.0,3.3,Met
OPS-001879,ORD-001879,3.9,1.8,5.3,1358,7.04,5.0,5.5,Breached
OPS-002869,ORD-002869,3.5,6.5,3.5,1677,7.43,5.0,3.9,Met
OPS-007873,ORD-007873,1.1,2.9,6.9,258,6.45,5.0,7.1,Breached
OPS-007743,ORD-007743,1.8,2.4,2.2,1002,5.87,5.0,2.4,Met
OPS-000600,ORD-000600,3.7,2.3,4.7,1494,6.27,5.0,5.0,Met
OPS-012304,ORD-012304,3.3,6.0,5.2,1641,6.72,5.0,5.6,Breached
OPS-004394,ORD-004394,1.0,1.4,4.6,1935,5.14,5.0,4.7,Met
OPS-001466,ORD-001466,1.2,7.6,2.1,1429,4.79,5.0,2.5,Met
OPS-001453,ORD-001453,1.2,2.8,3.5,448,8.58,5.0,3.7,Met
OPS-006059,ORD-006059,3.3,2.8,4.2,1638,12.77,5.0,4.5,Met
OPS-008450,ORD-008450,1.3,2.9,2.5,1091,4.35,5.0,2.7,Met
OPS-003227,ORD-003227,2.6,6.7,2.1,559,12.6,5.0,2.5,Met
OPS-010338,ORD-010338,3.6,2.3,4.8,1714,13.43,5.0,5.0,Met
OPS-008579,ORD-008579,3.3,3.9,4.9,230,4.77,5.0,5.2,Breached
OPS-002295,ORD-002295,3.8,2.8,1.4,1596,5.44,5.0,1.7,Met
OPS-004767,ORD-004767,2.9,1.1,6.7,177,5.59,5.0,6.9,Breached
OPS-002804,ORD-002804,2.7,5.8,2.2,1312,8.64,5.0,2.6,Met
OPS-001282,ORD-001282,2.8,1.6,5.4,654,7.17,5.0,5.6,Breached
OPS-002836,ORD-002836,2.7,4.1,1.5,1167,8.9,5.0,1.8,Met
OPS-008103,ORD-008103,1.6,5.8,5.6,1725,4.56,5.0,5.9,Breached
OPS-003167,ORD-003167,2.9,2.8,2.6,186,4.87,5.0,2.8,Met
OPS-007244,ORD-007244,1.2,2.3,6.5,1577,7.96,5.0,6.6,Breached
OPS-005150,ORD-005150,1.0,2.0,1.4,1871,10.14,5.0,1.5,Met
OPS-000281,ORD-000281,1.6,5.5,1.3,461,4.12,5.0,1.6,Met
OPS-001488,ORD-001488,2.4,5.5,4.8,1983,7.85,5.0,5.1,Breached
OPS-011997,ORD-011997,1.1,1.5,5.5,1814,12.25,5.0,5.6,Breached
OPS-000112,ORD-000112,2.8,4.3,5.0,1708,9.98,5.0,5.3,Breached
OPS-000127,ORD-000127,3.7,6.2,2.6,1882,4.34,5.0,3.0,Met
OPS-008145,ORD-008145,2.5,1.0,3.9,1166,10.05,5.0,4.0,Met
OPS-001043,ORD-001043,1.1,7.1,2.2,987,9.37,5.0,2.5,Met
OPS-000925,ORD-000925,3.4,8.0,1.3,904,12.48,5.0,1.8,Met
OPS-002540,ORD-002540,3.2,5.8,5.7,1414,6.31,5.0,6.1,Breached
OPS-000550,ORD-000550,1.1,3.9,4.5,874,5.95,5.0,4.7,Met
OPS-011963,ORD-011963,3.4,3.5,1.1,148,8.04,5.0,1.4,Met
OPS-006204,ORD-006204,3.9,5.9,3.7,1246,7.45,5.0,4.1,Met
OPS-001745,ORD-001745,1.7,1.3,6.9,382,9.77,5.0,7.0,Breached
OPS-001788,ORD-001788,0.9,4.6,5.3,458,13.66,5.0,5.5,Breached
OPS-001102,ORD-001102,2.2,3.6,3.3,650,13.43,5.0,3.5,Met
OPS-000237,ORD-000237,2.6,7.6,3.4,713,8.03,5.0,3.8,Met
OPS-010140,ORD-010140,4.0,6.7,6.8,1530,4.49,5.0,7.2,Breached
OPS-009512,ORD-009512,2.4,5.9,1.9,1141,9.39,5.0,2.2,Met
OPS-002662,ORD-002662,2.4,7.4,5.8,1104,7.1,5.0,6.2,Breached
OPS-010972,ORD-010972,2.7,6.4,3.8,1881,6.83,5.0,4.2,Met
OPS-007712,ORD-007712,3.1,5.0,1.6,1807,12.99,5.0,1.9,Met
OPS-008641,ORD-008641,3.4,3.5,2.9,235,13.25,5.0,3.2,Met
OPS-009927,ORD-009927,1.7,2.8,2.8,157,4.62,5.0,3.0,Met
OPS-011219,ORD-011219,2.3,5.2,1.5,853,7.69,5.0,1.8,Met
OPS-011393,ORD-011393,3.8,7.5,3.1,1481,7.46,5.0,3.6,Met
OPS-006828,ORD-006828,0.8,6.7,2.5,1614,8.64,5.0,2.8,Met
OPS-005236,ORD-005236,1.0,4.6,6.1,364,8.97,5.0,6.3,Breached
OPS-003567,ORD-003567,0.9,6.5,4.8,1029,11.69,5.0,5.1,Breached
OPS-005281,ORD-005281,2.5,3.8,6.2,1004,8.5,5.0,6.5,Breached
OPS-006760,ORD-006760,3.1,7.7,4.8,692,12.53,5.0,5.2,Breached
OPS-007431,ORD-007431,1.7,2.8,4.0,1618,11.04,5.0,4.2,Met
OPS-000173,ORD-000173,2.5,1.3,1.4,491,5.21,5.0,1.6,Met
OPS-007412,ORD-007412,2.1,6.9,6.8,192,13.16,5.0,7.2,Breached
OPS-007403,ORD-007403,1.5,1.9,6.7,494,9.63,5.0,6.8,Breached
OPS-005619,ORD-005619,2.7,4.8,4.4,1576,12.46,5.0,4.7,Met
OPS-000274,ORD-000274,2.6,6.7,4.5,1100,7.54,5.0,4.9,Met
OPS-011142,ORD-011142,0.5,1.4,2.5,1841,5.03,5.0,2.6,Met
OPS-009294,ORD-009294,1.8,3.1,3.8,1571,11.05,5.0,4.0,Met
OPS-000352,ORD-000352,3.7,4.9,6.8,130,8.69,5.0,7.2,Breached
OPS-011928,ORD-011928,3.2,7.9,2.7,1843,11.3,5.0,3.2,Met
OPS-007043,ORD-007043,3.7,5.4,4.5,1517,13.3,5.0,4.9,Met
OPS-005412,ORD-005412,2.8,3.5,5.9,573,4.54,5.0,6.2,Breached
OPS-004622,ORD-004622,2.2,6.1,6.1,1753,7.45,5.0,6.4,Breached
OPS-009090,ORD-009090,1.8,7.6,4.6,1548,10.48,5.0,5.0,Met
OPS-005044,ORD-005044,1.8,3.9,4.5,1459,6.21,5.0,4.7,Met
OPS-001001,ORD-001001,1.3,1.9,2.4,639,7.1,5.0,2.5,Met
OPS-005050,ORD-005050,0.5,5.3,1.1,658,13.53,5.0,1.3,Met
OPS-007971,ORD-007971,2.5,4.7,5.3,1054,5.0,5.0,5.6,Breached
OPS-008006,ORD-008006,2.6,7.8,6.4,844,12.91,5.0,6.8,Breached
OPS-000020,ORD-000020,1.0,7.4,4.4,174,5.77,5.0,4.8,Met
OPS-003759,ORD-003759,3.2,2.0,4.7,1136,6.76,5.0,4.9,Met
OPS-005691,ORD-005691,1.1,6.6,4.3,281,5.04,5.0,4.6,Met
OPS-012127,ORD-012127,2.0,6.5,1.6,1249,8.11,5.0,2.0,Met
OPS-008445,ORD-008445,1.7,4.5,2.2,1045,9.6,5.0,2.5,Met
OPS-007955,ORD-007955,0.9,5.5,4.8,1182,6.26,5.0,5.1,Breached
OPS-010239,ORD-010239,1.7,3.7,7.0,1039,9.71,5.0,7.2,Breached
OPS-006540,ORD-006540,3.8,4.5,3.1,618,13.33,5.0,3.4,Met
OPS-012313,ORD-012313,1.7,7.8,4.6,685,11.95,5.0,5.0,Met
OPS-000134,ORD-000134,2.1,5.4,3.0,1179,7.94,5.0,3.3,Met
OPS-011695,ORD-011695,2.0,1.7,5.8,708,7.05,5.0,6.0,Breached
OPS-010635,ORD-010635,3.1,6.2,2.0,1610,4.69,5.0,2.4,Met
OPS-004578,ORD-004578,3.6,3.4,2.3,189,9.62,5.0,2.6,Met
OPS-007325,ORD-007325,1.0,6.6,5.1,525,12.81,5.0,5.4,Breached
OPS-002074,ORD-002074,3.5,5.9,3.9,131,11.6,5.0,4.3,Met
OPS-006816,ORD-006816,3.7,8.0,6.6,1569,4.12,5.0,7.1,Breached
OPS-011988,ORD-011988,2.4,5.4,1.1,556,5.1,5.0,1.4,Met
OPS-004247,ORD-004247,1.7,2.9,6.0,1789,5.67,5.0,6.2,Breached
OPS-004699,ORD-004699,3.8,1.2,1.7,148,10.84,5.0,1.9,Met
OPS-005476,ORD-005476,1.7,2.8,2.5,1091,4.95,5.0,2.7,Met
OPS-003457,ORD-003457,3.8,2.9,6.0,410,7.96,5.0,6.3,Breached
OPS-011096,ORD-011096,1.8,3.8,1.3,142,4.49,5.0,1.5,Met
OPS-001122,ORD-001122,0.8,5.3,4.9,440,7.45,5.0,5.2,Breached
OPS-005902,ORD-005902,2.7,5.4,5.6,1542,9.6,5.0,5.9,Breached
OPS-001263,ORD-001263,0.8,3.9,5.3,1060,8.1,5.0,5.5,Breached
OPS-003119,ORD-003119,1.1,3.6,6.3,1624,10.6,5.0,6.5,Breached
OPS-007228,ORD-007228,0.6,1.6,5.0,472,12.36,5.0,5.1,Breached
OPS-010444,ORD-010444,3.2,4.5,4.9,1393,8.78,5.0,5.2,Breached
OPS-011938,ORD-011938,3.1,5.3,5.1,1019,11.61,5.0,5.4,Breached
OPS-010498,ORD-010498,1.9,1.9,4.9,872,10.03,5.0,5.1,Breached
OPS-008532,ORD-008532,1.1,7.0,2.2,1831,12.58,5.0,2.5,Met
OPS-008140,ORD-008140,2.8,7.3,6.8,711,11.78,5.0,7.2,Breached
OPS-012462,ORD-012462,3.1,6.6,1.8,953,8.77,5.0,2.2,Met
OPS-002972,ORD-002972,3.2,1.5,6.5,1146,6.72,5.0,6.7,Breached
OPS-001584,ORD-001584,1.9,1.4,4.0,1458,6.08,5.0,4.1,Met
OPS-007742,ORD-007742,2.2,5.2,1.5,938,5.64,5.0,1.8,Met
OPS-011816,ORD-011816,2.3,5.9,5.0,1139,10.4,5.0,5.3,Breached
OPS-003976,ORD-003976,1.8,5.1,4.4,446,6.18,5.0,4.7,Met
OPS-003289,ORD-003289,1.5,1.2,3.8,258,6.75,5.0,3.9,Met
OPS-000879,ORD-000879,3.5,4.8,3.6,1589,12.85,5.0,3.9,Met
OPS-011551,ORD-011551,2.4,2.6,1.2,1480,13.41,5.0,1.4,Met
OPS-007128,ORD-007128,0.6,1.6,3.2,318,7.84,5.0,3.3,Met
OPS-004406,ORD-004406,2.3,1.2,2.7,961,13.27,5.0,2.8,Met
OPS-001819,ORD-001819,3.4,4.5,6.4,1241,8.07,5.0,6.7,Breached
OPS-003152,ORD-003152,3.6,6.2,5.7,350,4.42,5.0,6.1,Breached
OPS-004426,ORD-004426,2.0,2.7,1.3,886,4.88,5.0,1.5,Met
OPS-010595,ORD-010595,0.7,7.8,4.6,1800,12.89,5.0,5.0,Met
OPS-005082,ORD-005082,3.3,3.1,3.6,343,6.84,5.0,3.9,Met
OPS-001223,ORD-001223,1.9,7.1,4.0,1757,5.72,5.0,4.4,Met
OPS-009319,ORD-009319,2.6,6.1,6.3,243,10.47,5.0,6.7,Breached
OPS-010846,ORD-010846,3.1,6.6,4.0,1316,6.49,5.0,4.4,Met
OPS-005862,ORD-005862,2.7,4.0,2.8,1056,8.55,5.0,3.1,Met
OPS-007339,ORD-007339,3.8,7.8,5.7,978,4.15,5.0,6.2,Breached
OPS-007573,ORD-007573,0.8,7.7,2.0,1171,11.55,5.0,2.4,Met
OPS-011409,ORD-011409,3.1,5.3,4.5,118,10.61,5.0,4.8,Met
OPS-008698,ORD-008698,1.3,3.4,1.5,869,4.31,5.0,1.7,Met
OPS-011784,ORD-011784,3.5,1.8,2.1,553,8.1,5.0,2.3,Met
OPS-005113,ORD-005113,2.4,2.5,5.4,649,11.47,5.0,5.6,Breached
OPS-002687,ORD-002687,2.5,5.4,2.6,337,6.29,5.0,2.9,Met
OPS-007811,ORD-007811,1.1,4.7,2.2,440,8.49,5.0,2.4,Met
OPS-006315,ORD-006315,1.1,5.3,5.6,1217,8.05,5.0,5.9,Breached
OPS-004651,ORD-004651,0.9,3.0,1.3,1407,11.35,5.0,1.5,Met
OPS-005397,ORD-005397,2.1,4.0,2.9,1178,11.5,5.0,3.2,Met
OPS-008531,ORD-008531,1.0,3.0,4.6,1852,9.62,5.0,4.8,Met
OPS-004205,ORD-004205,2.4,4.7,2.9,673,10.42,5.0,3.2,Met
OPS-004590,ORD-004590,1.0,3.8,1.3,425,10.06,5.0,1.5,Met
OPS-004925,ORD-004925,1.6,2.7,6.4,1870,10.23,5.0,6.6,Breached
OPS-001327,ORD-001327,3.0,3.3,5.8,1548,10.08,5.0,6.1,Breached
OPS-007762,ORD-007762,2.5,2.2,1.8,621,9.23,5.0,2.0,Met
OPS-008848,ORD-008848,0.6,6.6,4.3,1259,13.68,5.0,4.6,Met
OPS-001361,ORD-001361,3.3,3.7,5.7,1048,11.6,5.0,6.0,Breached
OPS-008494,ORD-008494,3.1,6.3,3.0,1395,10.74,5.0,3.4,Met
OPS-000226,ORD-000226,3.0,7.0,4.4,1753,7.41,5.0,4.8,Met
OPS-007322,ORD-007322,3.2,5.6,6.6,800,5.6,5.0,7.0,Breached
OPS-007607,ORD-007607,3.4,2.5,6.2,393,6.88,5.0,6.4,Breached
OPS-002654,ORD-002654,3.4,7.2,4.4,366,4.54,5.0,4.8,Met
OPS-002165,ORD-002165,3.6,4.6,5.7,790,6.08,5.0,6.0,Breached
OPS-002119,ORD-002119,3.2,5.6,1.4,820,9.55,5.0,1.8,Met
OPS-002911,ORD-002911,2.1,2.2,5.0,467,11.26,5.0,5.2,Breached
OPS-003404,ORD-003404,1.6,6.9,3.7,1513,13.43,5.0,4.1,Met
OPS-003149,ORD-003149,3.5,2.3,4.9,1129,5.29,5.0,5.1,Breached
OPS-003207,ORD-003207,1.7,7.3,5.3,1686,10.99,5.0,5.7,Breached
OPS-010128,ORD-010128,1.2,4.0,1.3,861,12.95,5.0,1.5,Met
OPS-005484,ORD-005484,2.8,4.4,6.1,226,5.22,5.0,6.4,Breached
OPS-002796,ORD-002796,2.6,1.8,5.1,1741,9.62,5.0,5.3,Breached
OPS-004171,ORD-004171,3.7,5.4,5.2,495,9.54,5.0,5.6,Breached
OPS-012042,ORD-012042,0.8,6.4,6.0,1358,13.99,5.0,6.3,Breached
OPS-003466,ORD-003466,1.6,4.0,2.5,290,5.24,5.0,2.7,Met
OPS-003800,ORD-003800,2.2,6.4,5.1,455,10.82,5.0,5.5,Breached
OPS-011035,ORD-011035,4.0,3.5,3.6,559,13.52,5.0,3.9,Met
OPS-008059,ORD-008059,2.1,4.1,5.4,1947,10.11,5.0,5.7,Breached
OPS-001126,ORD-001126,2.7,4.9,5.0,1756,9.37,5.0,5.3,Breached
OPS-010609,ORD-010609,3.8,7.0,4.7,518,12.53,5.0,5.2,Breached
OPS-005493,ORD-005493,3.6,7.8,4.7,899,11.07,5.0,5.2,Breached
OPS-000261,ORD-000261,1.0,5.4,2.4,1399,12.62,5.0,2.7,Met
OPS-012233,ORD-012233,2.9,7.5,6.0,1461,12.57,5.0,6.4,Breached
OPS-006486,ORD-006486,3.0,1.7,6.2,1950,10.57,5.0,6.4,Breached
OPS-009979,ORD-009979,3.9,7.0,5.9,917,11.71,5.0,6.4,Breached
OPS-006985,ORD-006985,1.7,1.1,6.0,1697,11.31,5.0,6.1,Breached
OPS-011633,ORD-011633,1.1,1.5,3.0,281,9.87,5.0,3.1,Met
OPS-008318,ORD-008318,1.0,4.7,6.0,948,12.15,5.0,6.2,Breached
OPS-005941,ORD-005941,3.1,7.9,1.0,1627,12.66,5.0,1.5,Met
OPS-004877,ORD-004877,1.2,4.0,3.0,1070,12.48,5.0,3.2,Met
OPS-000117,ORD-000117,2.9,5.7,3.2,297,8.05,5.0,3.6,Met
OPS-008703,ORD-008703,2.6,3.2,2.7,338,13.81,5.0,2.9,Met
OPS-010998,ORD-010998,1.2,7.7,6.5,1802,6.49,5.0,6.9,Breached
OPS-006871,ORD-006871,0.9,5.8,2.7,1663,10.15,5.0,3.0,Met
OPS-004733,ORD-004733,1.7,6.1,3.1,870,9.2,5.0,3.4,Met
OPS-001004,ORD-001004,1.4,5.7,3.3,108,6.13,5.0,3.6,Met
OPS-005644,ORD-005644,3.0,1.4,2.5,780,10.25,5.0,2.7,Met
OPS-007615,ORD-007615,2.2,6.6,3.3,1906,8.44,5.0,3.7,Met
OPS-009945,ORD-009945,2.6,6.0,5.1,510,11.49,5.0,5.5,Breached
OPS-001524,ORD-001524,2.6,5.2,6.7,1760,11.81,5.0,7.0,Breached
OPS-002012,ORD-002012,3.1,4.5,1.9,1606,8.25,5.0,2.2,Met
OPS-002045,ORD-002045,0.9,4.4,2.4,1288,9.09,5.0,2.6,Met
OPS-005308,ORD-005308,0.9,6.3,2.7,244,4.75,5.0,3.0,Met
OPS-004657,ORD-004657,0.9,1.4,1.5,722,7.89,5.0,1.6,Met
OPS-011515,ORD-011515,1.2,3.1,3.7,1388,12.53,5.0,3.9,Met
OPS-002425,ORD-002425,3.8,3.6,3.4,191,13.76,5.0,3.7,Met
OPS-005723,ORD-005723,2.1,6.7,3.0,811,6.86,5.0,3.4,Met
OPS-003828,ORD-003828,3.1,4.9,3.1,413,13.57,5.0,3.4,Met
OPS-004915,ORD-004915,3.6,6.7,4.9,254,4.3,5.0,5.3,Breached
OPS-012352,ORD-012352,0.7,4.1,4.9,1575,10.42,5.0,5.1,Breached
OPS-005596,ORD-005596,3.3,2.1,2.9,674,10.43,5.0,3.1,Met
OPS-005934,ORD-005934,1.3,5.8,1.4,621,10.61,5.0,1.7,Met
OPS-006267,ORD-006267,1.8,5.3,3.8,932,11.58,5.0,4.1,Met
OPS-004897,ORD-004897,0.7,1.3,5.7,529,6.68,5.0,5.8,Breached
OPS-006134,ORD-006134,1.6,7.1,4.5,1069,8.0,5.0,4.9,Met
OPS-000899,ORD-000899,3.3,3.9,2.1,1658,7.48,5.0,2.4,Met
OPS-004791,ORD-004791,0.5,5.3,1.3,589,7.78,5.0,1.5,Met
OPS-004580,ORD-004580,2.1,1.2,6.9,1387,6.46,5.0,7.0,Breached
OPS-011481,ORD-011481,2.9,5.9,5.9,628,11.97,5.0,6.3,Breached
OPS-008056,ORD-008056,1.8,8.0,2.0,1524,5.91,5.0,2.4,Met
OPS-002435,ORD-002435,1.3,4.7,3.5,183,7.08,5.0,3.8,Met
OPS-005986,ORD-005986,2.6,3.5,2.0,1870,11.09,5.0,2.3,Met
OPS-005051,ORD-005051,1.5,4.1,4.3,699,4.58,5.0,4.5,Met
OPS-003577,ORD-003577,0.9,7.6,6.1,1791,5.74,5.0,6.5,Breached
OPS-006859,ORD-006859,3.1,5.3,2.2,1602,8.13,5.0,2.6,Met
OPS-011770,ORD-011770,1.0,4.9,6.9,1209,6.89,5.0,7.1,Breached
OPS-003458,ORD-003458,3.3,6.0,2.5,727,7.2,5.0,2.9,Met
OPS-012399,ORD-012399,3.2,7.1,6.4,1274,4.17,5.0,6.8,Breached
OPS-012452,ORD-012452,3.9,3.2,2.6,679,7.18,5.0,2.9,Met
OPS-002812,ORD-002812,2.8,1.8,4.1,154,13.82,5.0,4.3,Met
OPS-005852,ORD-005852,1.5,7.5,5.8,595,13.63,5.0,6.2,Breached
OPS-007075,ORD-007075,2.6,1.4,4.7,907,11.1,5.0,4.9,Met
OPS-005728,ORD-005728,3.1,6.1,2.2,1879,7.07,5.0,2.6,Met
OPS-002721,ORD-002721,1.7,5.9,2.2,825,9.01,5.0,2.5,Met
OPS-010418,ORD-010418,1.6,4.1,1.1,1087,6.28,5.0,1.3,Met
OPS-010924,ORD-010924,3.8,6.7,3.6,1828,13.0,5.0,4.0,Met
OPS-006903,ORD-006903,1.7,5.5,3.2,738,11.05,5.0,3.5,Met
OPS-011498,ORD-011498,2.5,6.9,2.7,872,10.76,5.0,3.1,Met
OPS-002630,ORD-002630,3.1,1.1,2.2,905,8.19,5.0,2.4,Met
OPS-001733,ORD-001733,1.8,4.5,4.0,601,10.6,5.0,4.3,Met
OPS-005429,ORD-005429,2.2,4.3,3.8,711,5.44,5.0,4.1,Met
OPS-006293,ORD-006293,1.7,6.7,2.3,1798,6.36,5.0,2.6,Met
OPS-001394,ORD-001394,3.9,4.2,2.6,1833,7.67,5.0,2.9,Met
OPS-003126,ORD-003126,2.5,4.1,3.6,1800,7.96,5.0,3.9,Met
OPS-002924,ORD-002924,3.7,4.6,4.4,1625,5.55,5.0,4.7,Met
OPS-009903,ORD-009903,2.6,5.1,1.4,244,6.46,5.0,1.7,Met
OPS-003044,ORD-003044,3.6,4.8,2.1,1942,7.36,5.0,2.5,Met
OPS-011288,ORD-011288,2.0,6.4,6.4,1970,11.27,5.0,6.8,Breached
OPS-007654,ORD-007654,2.9,3.9,3.0,1972,4.98,5.0,3.3,Met
OPS-008610,ORD-008610,1.6,4.4,3.1,211,12.52,5.0,3.4,Met
OPS-005903,ORD-005903,2.1,1.5,4.1,1867,4.13,5.0,4.2,Met
OPS-002336,ORD-002336,3.0,5.9,6.2,1771,9.33,5.0,6.6,Breached
OPS-009314,ORD-009314,1.7,4.7,3.3,1779,5.77,5.0,3.6,Met
OPS-011420,ORD-011420,3.4,6.0,5.1,1265,5.47,5.0,5.5,Breached
